year,scenario,slr_m,nuts3,flooded_pixels,total_pixels,fraction_flooded,gdp_2022_eur,gdp_at_risk_eur
2037,ssp126,0.1155,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2037,ssp126,0.1155,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2037,ssp126,0.1155,Área Metropolitana do Porto,30,2835070,1.058e-05,39710799000.0,420210.0
2038,ssp126,0.122,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2038,ssp126,0.122,Alentejo Litoral,4265,7057470,0.00060432,3133737000.0,1893793.0
2038,ssp126,0.122,Algarve,3092,6576139,0.00047018,11984171000.0,5634774.0
2038,ssp126,0.122,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2038,ssp126,0.122,Alto Minho,69,3118798,2.212e-05,4151610000.0,91850.0
2038,ssp126,0.122,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2038,ssp126,0.122,Ave,0,2028246,0.0,8045336000.0,0.0
2038,ssp126,0.122,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2038,ssp126,0.122,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2038,ssp126,0.122,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2038,ssp126,0.122,Cávado,2,1744158,1.15e-06,8421876000.0,9657.0
2038,ssp126,0.122,Douro,0,3853582,0.0,3054160000.0,0.0
2038,ssp126,0.122,Grande Lisboa,4621,1869180,0.00247221,75526356000.0,186716791.0
2038,ssp126,0.122,Lezíria do Tejo,832,5770151,0.00014419,4573917000.0,659515.0
2038,ssp126,0.122,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2038,ssp126,0.122,Oeste,156,3003380,5.194e-05,6490912000.0,337148.0
2038,ssp126,0.122,Península de Setúbal,1218,2178612,0.00055907,13176454000.0,7366581.0
2038,ssp126,0.122,Região de Aveiro,6911,2335224,0.00295946,8691000000.0,25720659.0
2038,ssp126,0.122,Região de Coimbra,5844,5944890,0.00098303,9133907000.0,8978897.0
2038,ssp126,0.122,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2038,ssp126,0.122,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2038,ssp126,0.122,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2038,ssp126,0.122,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2038,ssp126,0.122,Área Metropolitana do Porto,30,2835070,1.058e-05,39710799000.0,420210.0
2039,ssp126,0.1285,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2039,ssp126,0.1285,Alentejo Litoral,4512,7057470,0.00063932,3133737000.0,2003469.0
2039,ssp126,0.1285,Algarve,3274,6576139,0.00049786,11984171000.0,5966446.0
2039,ssp126,0.1285,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2039,ssp126,0.1285,Alto Minho,74,3118798,2.373e-05,4151610000.0,98506.0
2039,ssp126,0.1285,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2039,ssp126,0.1285,Ave,0,2028246,0.0,8045336000.0,0.0
2039,ssp126,0.1285,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2039,ssp126,0.1285,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2039,ssp126,0.1285,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2039,ssp126,0.1285,Cávado,2,1744158,1.15e-06,8421876000.0,9657.0
2039,ssp126,0.1285,Douro,0,3853582,0.0,3054160000.0,0.0
2039,ssp126,0.1285,Grande Lisboa,4920,1869180,0.00263217,75526356000.0,198798228.0
2039,ssp126,0.1285,Lezíria do Tejo,903,5770151,0.0001565,4573917000.0,715795.0
2039,ssp126,0.1285,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2039,ssp126,0.1285,Oeste,164,3003380,5.461e-05,6490912000.0,354437.0
2039,ssp126,0.1285,Península de Setúbal,1293,2178612,0.0005935,13176454000.0,7820188.0
2039,ssp126,0.1285,Região de Aveiro,7311,2335224,0.00313075,8691000000.0,27209339.0
2039,ssp126,0.1285,Região de Coimbra,6136,5944890,0.00103215,9133907000.0,9427534.0
2039,ssp126,0.1285,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2039,ssp126,0.1285,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2039,ssp126,0.1285,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2039,ssp126,0.1285,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2039,ssp126,0.1285,Área Metropolitana do Porto,32,2835070,1.129e-05,39710799000.0,448224.0
2040,ssp126,0.135,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2040,ssp126,0.135,Alentejo Litoral,4758,7057470,0.00067418,3133737000.0,2112701.0
2040,ssp126,0.135,Algarve,3465,6576139,0.0005269,11984171000.0,6314519.0
2040,ssp126,0.135,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2040,ssp126,0.135,Alto Minho,80,3118798,2.565e-05,4151610000.0,106493.0
2040,ssp126,0.135,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2040,ssp126,0.135,Ave,0,2028246,0.0,8045336000.0,0.0
2040,ssp126,0.135,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2040,ssp126,0.135,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2040,ssp126,0.135,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2040,ssp126,0.135,Cávado,2,1744158,1.15e-06,8421876000.0,9657.0
2040,ssp126,0.135,Douro,0,3853582,0.0,3054160000.0,0.0
2040,ssp126,0.135,Grande Lisboa,5259,1869180,0.00281353,75526356000.0,212495911.0
2040,ssp126,0.135,Lezíria do Tejo,973,5770151,0.00016863,4573917000.0,771283.0
2040,ssp126,0.135,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2040,ssp126,0.135,Oeste,177,3003380,5.893e-05,6490912000.0,382533.0
2040,ssp126,0.135,Península de Setúbal,1369,2178612,0.00062838,13176454000.0,8279843.0
2040,ssp126,0.135,Região de Aveiro,7716,2335224,0.00330418,8691000000.0,28716627.0
2040,ssp126,0.135,Região de Coimbra,6433,5944890,0.00108211,9133907000.0,9883854.0
2040,ssp126,0.135,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2040,ssp126,0.135,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2040,ssp126,0.135,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2040,ssp126,0.135,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2040,ssp126,0.135,Área Metropolitana do Porto,33,2835070,1.164e-05,39710799000.0,462231.0
2041,ssp126,0.1415,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2041,ssp126,0.1415,Alentejo Litoral,5019,7057470,0.00071116,3133737000.0,2228593.0
2041,ssp126,0.1415,Algarve,3661,6576139,0.00055671,11984171000.0,6671704.0
2041,ssp126,0.1415,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2041,ssp126,0.1415,Alto Minho,91,3118798,2.918e-05,4151610000.0,121135.0
2041,ssp126,0.1415,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2041,ssp126,0.1415,Ave,0,2028246,0.0,8045336000.0,0.0
2041,ssp126,0.1415,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2041,ssp126,0.1415,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2041,ssp126,0.1415,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2041,ssp126,0.1415,Cávado,3,1744158,1.72e-06,8421876000.0,14486.0
2041,ssp126,0.1415,Douro,0,3853582,0.0,3054160000.0,0.0
2041,ssp126,0.1415,Grande Lisboa,5573,1869180,0.00298152,75526356000.0,225183440.0
2041,ssp126,0.1415,Lezíria do Tejo,1064,5770151,0.0001844,4573917000.0,843418.0
2041,ssp126,0.1415,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2041,ssp126,0.1415,Oeste,192,3003380,6.393e-05,6490912000.0,414951.0
2041,ssp126,0.1415,Península de Setúbal,1448,2178612,0.00066464,13176454000.0,8757643.0
2041,ssp126,0.1415,Região de Aveiro,8197,2335224,0.00351016,8691000000.0,30506764.0
2041,ssp126,0.1415,Região de Coimbra,6730,5944890,0.00113206,9133907000.0,10340174.0
2041,ssp126,0.1415,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2041,ssp126,0.1415,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2041,ssp126,0.1415,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2041,ssp126,0.1415,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2041,ssp126,0.1415,Área Metropolitana do Porto,33,2835070,1.164e-05,39710799000.0,462231.0
2042,ssp126,0.148,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2042,ssp126,0.148,Alentejo Litoral,5274,7057470,0.00074729,3133737000.0,2341821.0
2042,ssp126,0.148,Algarve,3886,6576139,0.00059092,11984171000.0,7081737.0
2042,ssp126,0.148,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2042,ssp126,0.148,Alto Minho,96,3118798,3.078e-05,4151610000.0,127791.0
2042,ssp126,0.148,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2042,ssp126,0.148,Ave,0,2028246,0.0,8045336000.0,0.0
2042,ssp126,0.148,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2042,ssp126,0.148,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2042,ssp126,0.148,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2042,ssp126,0.148,Cávado,4,1744158,2.29e-06,8421876000.0,19314.0
2042,ssp126,0.148,Douro,0,3853582,0.0,3054160000.0,0.0
2042,ssp126,0.148,Grande Lisboa,5906,1869180,0.00315967,75526356000.0,238638686.0
2042,ssp126,0.148,Lezíria do Tejo,1146,5770151,0.00019861,4573917000.0,908418.0
2042,ssp126,0.148,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2042,ssp126,0.148,Oeste,204,3003380,6.792e-05,6490912000.0,440885.0
2042,ssp126,0.148,Península de Setúbal,1527,2178612,0.0007009,13176454000.0,9235442.0
2042,ssp126,0.148,Região de Aveiro,8649,2335224,0.00370371,8691000000.0,32188972.0
2042,ssp126,0.148,Região de Coimbra,7018,5944890,0.00118051,9133907000.0,10782665.0
2042,ssp126,0.148,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2042,ssp126,0.148,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2042,ssp126,0.148,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2042,ssp126,0.148,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2042,ssp126,0.148,Área Metropolitana do Porto,33,2835070,1.164e-05,39710799000.0,462231.0
2043,ssp126,0.1545,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2043,ssp126,0.1545,Alentejo Litoral,5520,7057470,0.00078215,3133737000.0,2451052.0
2043,ssp126,0.1545,Algarve,4104,6576139,0.00062407,11984171000.0,7479014.0
2043,ssp126,0.1545,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2043,ssp126,0.1545,Alto Minho,103,3118798,3.303e-05,4151610000.0,137109.0
2043,ssp126,0.1545,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2043,ssp126,0.1545,Ave,0,2028246,0.0,8045336000.0,0.0
2043,ssp126,0.1545,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2043,ssp126,0.1545,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2043,ssp126,0.1545,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2043,ssp126,0.1545,Cávado,5,1744158,2.87e-06,8421876000.0,24143.0
2043,ssp126,0.1545,Douro,0,3853582,0.0,3054160000.0,0.0
2043,ssp126,0.1545,Grande Lisboa,6255,1869180,0.00334639,75526356000.0,252740430.0
2043,ssp126,0.1545,Lezíria do Tejo,1251,5770151,0.00021681,4573917000.0,991650.0
2043,ssp126,0.1545,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2043,ssp126,0.1545,Oeste,212,3003380,7.059e-05,6490912000.0,458175.0
2043,ssp126,0.1545,Península de Setúbal,1600,2178612,0.00073441,13176454000.0,9676953.0
2043,ssp126,0.1545,Região de Aveiro,9080,2335224,0.00388828,8691000000.0,33793024.0
2043,ssp126,0.1545,Região de Coimbra,7285,5944890,0.00122542,9133907000.0,11192892.0
2043,ssp126,0.1545,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2043,ssp126,0.1545,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2043,ssp126,0.1545,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2043,ssp126,0.1545,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2043,ssp126,0.1545,Área Metropolitana do Porto,34,2835070,1.199e-05,39710799000.0,476238.0
2044,ssp126,0.161,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2044,ssp126,0.161,Alentejo Litoral,5790,7057470,0.00082041,3133737000.0,2570941.0
2044,ssp126,0.161,Algarve,4318,6576139,0.00065662,11984171000.0,7869002.0
2044,ssp126,0.161,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2044,ssp126,0.161,Alto Minho,107,3118798,3.431e-05,4151610000.0,142434.0
2044,ssp126,0.161,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2044,ssp126,0.161,Ave,0,2028246,0.0,8045336000.0,0.0
2044,ssp126,0.161,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2044,ssp126,0.161,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2044,ssp126,0.161,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2044,ssp126,0.161,Cávado,5,1744158,2.87e-06,8421876000.0,24143.0
2044,ssp126,0.161,Douro,0,3853582,0.0,3054160000.0,0.0
2044,ssp126,0.161,Grande Lisboa,6569,1869180,0.00351438,75526356000.0,265427959.0
2044,ssp126,0.161,Lezíria do Tejo,1363,5770151,0.00023622,4573917000.0,1080431.0
2044,ssp126,0.161,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2044,ssp126,0.161,Oeste,225,3003380,7.492e-05,6490912000.0,486271.0
2044,ssp126,0.161,Península de Setúbal,1686,2178612,0.00077389,13176454000.0,10197089.0
2044,ssp126,0.161,Região de Aveiro,9538,2335224,0.0040844,8691000000.0,35497562.0
2044,ssp126,0.161,Região de Coimbra,7546,5944890,0.00126933,9133907000.0,11593900.0
2044,ssp126,0.161,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2044,ssp126,0.161,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2044,ssp126,0.161,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2044,ssp126,0.161,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2044,ssp126,0.161,Área Metropolitana do Porto,34,2835070,1.199e-05,39710799000.0,476238.0
2045,ssp126,0.1675,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2045,ssp126,0.1675,Alentejo Litoral,6066,7057470,0.00085951,3133737000.0,2693493.0
2045,ssp126,0.1675,Algarve,4537,6576139,0.00068992,11984171000.0,8268101.0
2045,ssp126,0.1675,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2045,ssp126,0.1675,Alto Minho,112,3118798,3.591e-05,4151610000.0,149090.0
2045,ssp126,0.1675,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2045,ssp126,0.1675,Ave,0,2028246,0.0,8045336000.0,0.0
2045,ssp126,0.1675,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2045,ssp126,0.1675,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2045,ssp126,0.1675,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2045,ssp126,0.1675,Cávado,6,1744158,3.44e-06,8421876000.0,28972.0
2045,ssp126,0.1675,Douro,0,3853582,0.0,3054160000.0,0.0
2045,ssp126,0.1675,Grande Lisboa,6917,1869180,0.00370055,75526356000.0,279489297.0
2045,ssp126,0.1675,Lezíria do Tejo,1477,5770151,0.00025597,4573917000.0,1170797.0
2045,ssp126,0.1675,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2045,ssp126,0.1675,Oeste,236,3003380,7.858e-05,6490912000.0,510044.0
2045,ssp126,0.1675,Península de Setúbal,1795,2178612,0.00082392,13176454000.0,10856332.0
2045,ssp126,0.1675,Região de Aveiro,9997,2335224,0.00428096,8691000000.0,37205821.0
2045,ssp126,0.1675,Região de Coimbra,7820,5944890,0.00131542,9133907000.0,12014882.0
2045,ssp126,0.1675,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2045,ssp126,0.1675,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2045,ssp126,0.1675,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2045,ssp126,0.1675,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2045,ssp126,0.1675,Área Metropolitana do Porto,34,2835070,1.199e-05,39710799000.0,476238.0
2046,ssp126,0.174,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2046,ssp126,0.174,Alentejo Litoral,6321,7057470,0.00089565,3133737000.0,2806721.0
2046,ssp126,0.174,Algarve,4763,6576139,0.00072429,11984171000.0,8679957.0
2046,ssp126,0.174,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2046,ssp126,0.174,Alto Minho,121,3118798,3.88e-05,4151610000.0,161070.0
2046,ssp126,0.174,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2046,ssp126,0.174,Ave,0,2028246,0.0,8045336000.0,0.0
2046,ssp126,0.174,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2046,ssp126,0.174,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2046,ssp126,0.174,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2046,ssp126,0.174,Cávado,8,1744158,4.59e-06,8421876000.0,38629.0
2046,ssp126,0.174,Douro,0,3853582,0.0,3054160000.0,0.0
2046,ssp126,0.174,Grande Lisboa,7260,1869180,0.00388406,75526356000.0,293348605.0
2046,ssp126,0.174,Lezíria do Tejo,1567,5770151,0.00027157,4573917000.0,1242139.0
2046,ssp126,0.174,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2046,ssp126,0.174,Oeste,252,3003380,8.391e-05,6490912000.0,544623.0
2046,ssp126,0.174,Península de Setúbal,1891,2178612,0.00086798,13176454000.0,11436949.0
2046,ssp126,0.174,Região de Aveiro,10409,2335224,0.00445739,8691000000.0,38739161.0
2046,ssp126,0.174,Região de Coimbra,8077,5944890,0.00135865,9133907000.0,12409745.0
2046,ssp126,0.174,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2046,ssp126,0.174,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2046,ssp126,0.174,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2046,ssp126,0.174,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2046,ssp126,0.174,Área Metropolitana do Porto,35,2835070,1.235e-05,39710799000.0,490245.0
2047,ssp126,0.1805,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2047,ssp126,0.1805,Alentejo Litoral,6554,7057470,0.00092866,3133737000.0,2910181.0
2047,ssp126,0.1805,Algarve,5008,6576139,0.00076154,11984171000.0,9126439.0
2047,ssp126,0.1805,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2047,ssp126,0.1805,Alto Minho,133,3118798,4.264e-05,4151610000.0,177044.0
2047,ssp126,0.1805,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2047,ssp126,0.1805,Ave,0,2028246,0.0,8045336000.0,0.0
2047,ssp126,0.1805,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2047,ssp126,0.1805,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2047,ssp126,0.1805,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2047,ssp126,0.1805,Cávado,10,1744158,5.73e-06,8421876000.0,48286.0
2047,ssp126,0.1805,Douro,0,3853582,0.0,3054160000.0,0.0
2047,ssp126,0.1805,Grande Lisboa,7642,1869180,0.00408842,75526356000.0,308783751.0
2047,ssp126,0.1805,Lezíria do Tejo,1674,5770151,0.00029011,4573917000.0,1326956.0
2047,ssp126,0.1805,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2047,ssp126,0.1805,Oeste,266,3003380,8.857e-05,6490912000.0,574880.0
2047,ssp126,0.1805,Península de Setúbal,1975,2178612,0.00090654,13176454000.0,11944989.0
2047,ssp126,0.1805,Região de Aveiro,10847,2335224,0.00464495,8691000000.0,40369265.0
2047,ssp126,0.1805,Região de Coimbra,8348,5944890,0.00140423,9133907000.0,12826117.0
2047,ssp126,0.1805,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2047,ssp126,0.1805,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2047,ssp126,0.1805,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2047,ssp126,0.1805,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2047,ssp126,0.1805,Área Metropolitana do Porto,37,2835070,1.305e-05,39710799000.0,518259.0
2048,ssp126,0.187,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2048,ssp126,0.187,Alentejo Litoral,6773,7057470,0.00095969,3133737000.0,3007423.0
2048,ssp126,0.187,Algarve,5263,6576139,0.00080032,11984171000.0,9591143.0
2048,ssp126,0.187,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2048,ssp126,0.187,Alto Minho,144,3118798,4.617e-05,4151610000.0,191687.0
2048,ssp126,0.187,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2048,ssp126,0.187,Ave,0,2028246,0.0,8045336000.0,0.0
2048,ssp126,0.187,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2048,ssp126,0.187,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2048,ssp126,0.187,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2048,ssp126,0.187,Cávado,12,1744158,6.88e-06,8421876000.0,57943.0
2048,ssp126,0.187,Douro,0,3853582,0.0,3054160000.0,0.0
2048,ssp126,0.187,Grande Lisboa,7983,1869180,0.00427086,75526356000.0,322562247.0
2048,ssp126,0.187,Lezíria do Tejo,1787,5770151,0.0003097,4573917000.0,1416530.0
2048,ssp126,0.187,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2048,ssp126,0.187,Oeste,282,3003380,9.389e-05,6490912000.0,609459.0
2048,ssp126,0.187,Península de Setúbal,2067,2178612,0.00094877,13176454000.0,12501414.0
2048,ssp126,0.187,Região de Aveiro,11303,2335224,0.00484022,8691000000.0,42066360.0
2048,ssp126,0.187,Região de Coimbra,8603,5944890,0.00144713,9133907000.0,13217907.0
2048,ssp126,0.187,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2048,ssp126,0.187,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2048,ssp126,0.187,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2048,ssp126,0.187,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2048,ssp126,0.187,Área Metropolitana do Porto,38,2835070,1.34e-05,39710799000.0,532266.0
2049,ssp126,0.1935,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2049,ssp126,0.1935,Alentejo Litoral,7007,7057470,0.00099285,3133737000.0,3111327.0
2049,ssp126,0.1935,Algarve,5525,6576139,0.00084016,11984171000.0,10068605.0
2049,ssp126,0.1935,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2049,ssp126,0.1935,Alto Minho,153,3118798,4.906e-05,4151610000.0,203667.0
2049,ssp126,0.1935,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2049,ssp126,0.1935,Ave,0,2028246,0.0,8045336000.0,0.0
2049,ssp126,0.1935,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2049,ssp126,0.1935,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2049,ssp126,0.1935,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2049,ssp126,0.1935,Cávado,13,1744158,7.45e-06,8421876000.0,62772.0
2049,ssp126,0.1935,Douro,0,3853582,0.0,3054160000.0,0.0
2049,ssp126,0.1935,Grande Lisboa,8331,1869180,0.00445703,75526356000.0,336623585.0
2049,ssp126,0.1935,Lezíria do Tejo,1903,5770151,0.0003298,4573917000.0,1508481.0
2049,ssp126,0.1935,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2049,ssp126,0.1935,Oeste,293,3003380,9.756e-05,6490912000.0,633232.0
2049,ssp126,0.1935,Península de Setúbal,2174,2178612,0.00099788,13176454000.0,13148560.0
2049,ssp126,0.1935,Região de Aveiro,11768,2335224,0.00503935,8691000000.0,43796950.0
2049,ssp126,0.1935,Região de Coimbra,8908,5944890,0.00149843,9133907000.0,13686518.0
2049,ssp126,0.1935,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2049,ssp126,0.1935,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2049,ssp126,0.1935,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2049,ssp126,0.1935,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2049,ssp126,0.1935,Área Metropolitana do Porto,39,2835070,1.376e-05,39710799000.0,546273.0
2050,ssp126,0.2,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2050,ssp126,0.2,Alentejo Litoral,7253,7057470,0.00102771,3133737000.0,3220558.0
2050,ssp126,0.2,Algarve,5778,6576139,0.00087863,11984171000.0,10529665.0
2050,ssp126,0.2,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2050,ssp126,0.2,Alto Minho,167,3118798,5.355e-05,4151610000.0,222303.0
2050,ssp126,0.2,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2050,ssp126,0.2,Ave,0,2028246,0.0,8045336000.0,0.0
2050,ssp126,0.2,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2050,ssp126,0.2,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2050,ssp126,0.2,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2050,ssp126,0.2,Cávado,13,1744158,7.45e-06,8421876000.0,62772.0
2050,ssp126,0.2,Douro,0,3853582,0.0,3054160000.0,0.0
2050,ssp126,0.2,Grande Lisboa,8678,1869180,0.00464268,75526356000.0,350644517.0
2050,ssp126,0.2,Lezíria do Tejo,2014,5770151,0.00034904,4573917000.0,1596469.0
2050,ssp126,0.2,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2050,ssp126,0.2,Oeste,308,3003380,0.00010255,6490912000.0,665650.0
2050,ssp126,0.2,Península de Setúbal,2292,2178612,0.00105205,13176454000.0,13862235.0
2050,ssp126,0.2,Região de Aveiro,12296,2335224,0.00526545,8691000000.0,45762007.0
2050,ssp126,0.2,Região de Coimbra,9164,5944890,0.00154149,9133907000.0,14079844.0
2050,ssp126,0.2,Região de Leiria,1,3339196,3e-07,6490351000.0,1944.0
2050,ssp126,0.2,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
