idx,lat,lon,elev_m,below_threshold,flood_zone
154,38.829383,-9.083319,8.495,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
155,38.828943,-9.083436,10.613,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
156,38.828503,-9.083553,8.203,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
157,38.828062,-9.08367,2.906,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
158,38.827622,-9.083787,2.212,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
159,38.827182,-9.083904,2.387,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
160,38.826741,-9.084021,2.217,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
161,38.826301,-9.084138,1.809,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
162,38.825861,-9.084255,1.199,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
163,38.825421,-9.084372,0.968,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
164,38.82498,-9.084489,1.082,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
165,38.82454,-9.084606,0.738,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
166,38.8241,-9.084724,0.149,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
167,38.823659,-9.084841,0.035,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
168,38.823219,-9.084958,0.103,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
169,38.822779,-9.085075,-0.118,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
170,38.822338,-9.085192,-0.18,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
171,38.821898,-9.085309,0.296,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
172,38.821458,-9.085426,0.861,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
173,38.821017,-9.085543,2.051,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
174,38.820577,-9.08566,3.077,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
175,38.820137,-9.085777,3.391,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
176,38.819697,-9.085894,3.056,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
177,38.819256,-9.086011,2.198,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
178,38.818816,-9.086128,1.906,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
179,38.818376,-9.086245,2.328,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
180,38.817935,-9.086362,2.684,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
181,38.817495,-9.086479,2.68,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
182,38.817055,-9.086597,3.053,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
183,38.816614,-9.086714,3.027,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
184,38.816174,-9.086831,2.194,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
185,38.815734,-9.086948,1.549,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
186,38.815293,-9.087065,1.627,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
187,38.814853,-9.087182,2.155,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
188,38.814413,-9.087299,2.927,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
189,38.813973,-9.087416,3.94,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
190,38.813532,-9.087533,3.13,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
191,38.813092,-9.08765,2.314,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
192,38.812652,-9.087767,1.872,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
193,38.812211,-9.087884,1.759,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
194,38.811771,-9.088001,1.806,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
195,38.811331,-9.088118,1.339,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
196,38.81089,-9.088235,0.587,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
197,38.81045,-9.088353,0.047,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
198,38.81001,-9.08847,-0.055,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
199,38.809569,-9.088587,0.0,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
200,38.809129,-9.088704,0.0,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
201,38.808689,-9.088821,0.002,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
202,38.808248,-9.088938,0.132,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
203,38.807808,-9.089055,0.02,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
204,38.807368,-9.089172,0.137,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
205,38.806928,-9.089289,-0.027,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
206,38.806487,-9.089406,-0.142,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
207,38.806047,-9.089523,-0.253,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
208,38.805607,-9.08964,-0.032,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
209,38.805166,-9.089757,0.462,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
210,38.804726,-9.089874,0.975,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
211,38.804286,-9.089991,0.842,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
212,38.803845,-9.090109,0.777,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
213,38.803405,-9.090226,1.167,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
214,38.802965,-9.090343,1.246,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
215,38.802524,-9.09046,0.807,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
216,38.802084,-9.090577,0.727,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
217,38.801644,-9.090694,1.181,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
218,38.801204,-9.090811,1.874,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
219,38.800763,-9.090928,2.542,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
220,38.800323,-9.091045,3.0,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
221,38.799883,-9.091162,3.072,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
222,38.799442,-9.091279,2.921,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
223,38.799002,-9.091396,2.887,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
224,38.798562,-9.091513,2.807,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
225,38.798121,-9.09163,2.964,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
226,38.797681,-9.091747,3.131,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
227,38.797241,-9.091864,2.227,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
228,38.7968,-9.091982,0.741,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
229,38.79636,-9.092099,0.683,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
230,38.79592,-9.092216,2.694,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
231,38.79548,-9.092333,3.447,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
232,38.795039,-9.09245,3.825,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
233,38.794599,-9.092567,4.218,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
234,38.794159,-9.092684,5.679,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
235,38.793718,-9.092801,7.877,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
236,38.793278,-9.092918,9.849,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
237,38.792838,-9.093035,12.318,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
238,38.792397,-9.093152,14.957,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
239,38.791957,-9.093269,16.243,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
240,38.791517,-9.093386,16.338,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
241,38.791076,-9.093503,16.957,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
242,38.790636,-9.09362,18.291,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
243,38.790196,-9.093738,19.068,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
244,38.789755,-9.093855,15.523,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
245,38.789315,-9.093972,10.801,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
246,38.788875,-9.094089,8.662,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
247,38.788435,-9.094206,6.911,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
248,38.787994,-9.094323,6.09,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
249,38.787554,-9.09444,7.456,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
250,38.787114,-9.094557,9.612,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
251,38.786673,-9.094674,14.052,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
252,38.786233,-9.094791,14.448,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
253,38.785793,-9.094908,11.592,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
254,38.785352,-9.095025,9.306,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
255,38.784912,-9.095142,8.856,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
