idx,lat,lon,elev_m,below_threshold
729,38.776026,-9.10259,25.563,False
730,38.777813,-9.102322,18.254,False
731,38.779599,-9.102054,20.401,False
732,38.781386,-9.101786,25.683,False
733,38.783172,-9.101518,31.153,False
734,38.784959,-9.10125,33.005,False
735,38.786745,-9.100982,30.03,False
736,38.788532,-9.100714,35.007,False
737,38.790318,-9.100446,31.933,False
738,38.792105,-9.100178,28.692,False
739,38.793891,-9.099911,29.291,False
740,38.795678,-9.099643,30.008,False
741,38.796134,-9.099376,25.898,False
742,38.795548,-9.099369,28.176,False
743,38.793761,-9.09963,29.746,False
744,38.791974,-9.099891,25.056,False
745,38.790187,-9.100152,19.157,False
746,38.7884,-9.100413,22.725,False
747,38.786612,-9.100674,35.594,False
748,38.784825,-9.100935,40.322,False
749,38.783038,-9.101196,43.215,False
750,38.781251,-9.101457,50.507,False
751,38.779464,-9.101717,48.504,False
752,38.777677,-9.101978,44.349,False
753,38.77589,-9.102239,39.206,False
754,38.774103,-9.1025,35.875,False
755,38.772316,-9.102761,29.433,False
756,38.770529,-9.103022,22.08,False
757,38.768741,-9.103283,19.284,False
758,38.766954,-9.103544,17.762,False
759,38.765167,-9.103805,36.661,False
760,38.76338,-9.104066,40.758,False
761,38.761593,-9.104327,37.294,False
762,38.759806,-9.104588,34.094,False
763,38.758019,-9.104849,30.688,False
764,38.756232,-9.10511,30.236,False
765,38.754445,-9.105371,28.044,False
766,38.752658,-9.105632,21.228,False
767,38.750871,-9.105893,15.263,False
768,38.749083,-9.106154,14.843,False
769,38.747296,-9.106415,13.346,False
770,38.745509,-9.106676,12.433,False
771,38.743722,-9.106937,12.989,False
772,38.741935,-9.107198,11.107,False
773,38.740148,-9.107459,13.243,False
774,38.738361,-9.10772,13.03,False
775,38.736574,-9.10798,14.301,False
776,38.734787,-9.108241,15.137,False
777,38.733,-9.108502,15.025,False
778,38.733782,-9.107951,14.792,False
779,38.732724,-9.108447,13.516,False
780,38.731038,-9.109249,17.273,False
781,38.73199,-9.108901,21.095,False
782,38.733701,-9.108189,20.717,False
783,38.735411,-9.107477,26.961,False
784,38.737122,-9.106765,27.177,False
785,38.738833,-9.106054,31.925,False
786,38.740544,-9.105342,37.344,False
787,38.742255,-9.10463,36.892,False
788,38.743965,-9.103918,18.078,False
789,38.745055,-9.103455,18.091,False
790,38.745792,-9.103295,22.851,False
791,38.747548,-9.102794,29.221,False
792,38.749304,-9.102294,38.035,False
793,38.75106,-9.101794,38.927,False
794,38.752816,-9.101294,47.014,False
795,38.754571,-9.100793,51.343,False
796,38.756214,-9.100314,43.257,False
797,38.754424,-9.10053,39.396,False
798,38.752647,-9.100884,28.88,False
799,38.75088,-9.101312,29.472,False
800,38.749142,-9.101903,31.422,False
801,38.747431,-9.102611,38.375,False
802,38.745733,-9.103371,44.035,False
803,38.744211,-9.104102,60.288,False
804,38.746006,-9.10395,40.837,False
805,38.747801,-9.103798,35.889,False
806,38.749595,-9.103645,41.406,False
807,38.75139,-9.103493,41.047,False
808,38.753185,-9.103341,37.37,False
809,38.75498,-9.103188,38.046,False
810,38.756774,-9.103036,31.987,False
811,38.758569,-9.102884,31.152,False
812,38.760364,-9.102732,27.051,False
813,38.762158,-9.102579,34.056,False
814,38.763953,-9.102427,35.271,False
815,38.765748,-9.102275,35.183,False
816,38.767543,-9.102123,37.054,False
817,38.769337,-9.10197,56.239,False
818,38.771132,-9.101818,41.476,False
819,38.772927,-9.101666,41.104,False
820,38.774721,-9.101513,28.932,False
821,38.776516,-9.101361,32.635,False
822,38.778311,-9.101209,29.126,False
823,38.780106,-9.101057,35.49,False
824,38.7819,-9.100904,42.887,False
825,38.783695,-9.100752,54.771,False
826,38.78549,-9.1006,54.477,False
827,38.787284,-9.100448,44.847,False
828,38.789079,-9.100295,41.314,False
829,38.790874,-9.100143,33.606,False
830,38.792669,-9.099991,29.214,False
831,38.794374,-9.099855,23.249,False
832,38.792621,-9.100373,19.046,False
833,38.79085,-9.100771,22.777,False
834,38.789055,-9.1009,36.774,False
835,38.787258,-9.100807,39.895,False
836,38.785471,-9.100553,34.482,False
837,38.783683,-9.100301,33.962,False
838,38.781895,-9.100045,32.077,False
839,38.780109,-9.099781,29.217,False
840,38.778326,-9.099472,22.843,False
841,38.776551,-9.099586,16.337,False
842,38.774784,-9.100018,15.249,False
843,38.773017,-9.10045,14.319,False
844,38.77125,-9.100882,12.665,False
845,38.769483,-9.101314,12.967,False
846,38.767716,-9.101746,10.332,False
847,38.76595,-9.102178,11.661,False
848,38.764183,-9.10261,6.115,False
849,38.762416,-9.103042,9.491,False
850,38.760649,-9.103474,10.996,False
851,38.758882,-9.103906,8.768,False
852,38.757116,-9.104337,8.901,False
853,38.755349,-9.104769,9.354,False
854,38.753582,-9.105201,13.475,False
855,38.751815,-9.105633,11.752,False
856,38.750048,-9.106065,12.65,False
857,38.748281,-9.106497,17.871,False
858,38.746515,-9.106929,18.589,False
859,38.744748,-9.107361,22.876,False
860,38.742981,-9.107793,20.587,False
861,38.741214,-9.108225,19.769,False
862,38.739447,-9.108657,15.395,False
863,38.73768,-9.109089,15.136,False
864,38.735914,-9.109521,16.624,False
865,38.734147,-9.109953,14.573,False
866,38.73238,-9.110385,15.196,False
867,38.730613,-9.110817,13.617,False
868,38.728846,-9.111248,13.68,False
869,38.730172,-9.109855,11.089,False
870,38.73189,-9.109306,12.048,False
871,38.733675,-9.109027,11.11,False
872,38.73546,-9.108747,12.15,False
873,38.737246,-9.108467,13.222,False
874,38.739031,-9.108187,13.45,False
875,38.740816,-9.107907,15.215,False
876,38.742602,-9.107628,15.874,False
877,38.744387,-9.107348,22.341,False
878,38.746172,-9.107068,27.149,False
879,38.747958,-9.106788,31.257,False
880,38.749743,-9.106509,32.87,False
881,38.751529,-9.106229,33.828,False
882,38.753314,-9.105949,37.468,False
883,38.755099,-9.105669,42.102,False
884,38.756885,-9.10539,28.525,False
885,38.75867,-9.10511,17.179,False
886,38.760455,-9.10483,20.374,False
887,38.762241,-9.10455,26.365,False
888,38.764026,-9.10427,31.085,False
889,38.765811,-9.103991,38.631,False
890,38.767597,-9.103711,40.172,False
891,38.769382,-9.103431,48.845,False
892,38.771168,-9.103151,51.472,False
893,38.772953,-9.102872,43.264,False
894,38.774738,-9.102592,40.162,False
895,38.776524,-9.102312,32.168,False
896,38.778309,-9.102032,26.691,False
897,38.780094,-9.101752,25.56,False
898,38.78188,-9.101473,30.653,False
899,38.783665,-9.101193,33.05,False
900,38.785451,-9.100913,47.641,False
901,38.787236,-9.100633,39.78,False
902,38.789021,-9.100354,34.376,False
903,38.790807,-9.100074,29.708,False
904,38.792592,-9.099794,26.394,False
905,38.794377,-9.099514,30.475,False
906,38.796163,-9.099235,34.77,False
907,38.795499,-9.099361,41.786,False
908,38.793701,-9.099365,45.449,False
909,38.791902,-9.099369,32.751,False
910,38.790104,-9.099373,28.034,False
911,38.788305,-9.099377,26.757,False
912,38.786506,-9.099381,26.41,False
913,38.784708,-9.099385,34.905,False
914,38.782909,-9.099389,41.542,False
915,38.78111,-9.099393,46.4,False
916,38.779312,-9.099397,51.713,False
917,38.777513,-9.099401,45.747,False
918,38.779296,-9.09969,40.286,False
919,38.78108,-9.099977,36.577,False
920,38.782868,-9.100233,29.913,False
921,38.784656,-9.100488,24.854,False
922,38.786443,-9.100745,19.009,False
923,38.788235,-9.100936,17.189,False
924,38.790032,-9.100906,30.679,False
925,38.791817,-9.100634,44.637,False
926,38.793574,-9.100144,35.904,False
927,38.795326,-9.099619,34.058,False
928,38.794739,-9.0996,32.59,False
929,38.792951,-9.099841,30.833,False
930,38.791162,-9.100083,25.325,False
931,38.789373,-9.100325,21.974,False
932,38.787584,-9.100567,16.062,False
933,38.785796,-9.100808,15.974,False
934,38.784007,-9.10105,13.184,False
935,38.782218,-9.101292,13.44,False
936,38.780429,-9.101534,11.278,False
937,38.778641,-9.101775,11.454,False
938,38.776852,-9.102017,11.62,False
939,38.775063,-9.102259,5.187,False
940,38.773275,-9.102501,12.294,False
941,38.771486,-9.102742,10.979,False
942,38.769697,-9.102984,12.006,False
943,38.767908,-9.103226,11.873,False
944,38.76612,-9.103468,12.377,False
945,38.764331,-9.103709,14.9,False
946,38.762542,-9.103951,14.833,False
947,38.760753,-9.104193,20.722,False
948,38.758965,-9.104435,26.113,False
949,38.757176,-9.104676,30.159,False
950,38.755387,-9.104918,29.946,False
951,38.753598,-9.10516,33.585,False
952,38.75181,-9.105402,35.334,False
953,38.750021,-9.105643,42.487,False
954,38.748232,-9.105885,36.14,False
955,38.746443,-9.106127,18.146,False
956,38.744655,-9.106369,18.021,False
957,38.742866,-9.10661,22.004,False
958,38.741077,-9.106852,28.383,False
959,38.739288,-9.107094,35.955,False
960,38.7375,-9.107336,38.12,False
961,38.735711,-9.107577,42.707,False
962,38.734258,-9.107714,47.872,False
963,38.736039,-9.107436,49.562,False
964,38.737828,-9.107197,43.511,False
965,38.739617,-9.106959,40.927,False
966,38.741406,-9.106721,37.67,False
967,38.743195,-9.106482,24.319,False
968,38.744984,-9.106244,18.702,False
969,38.746773,-9.106005,22.205,False
970,38.748562,-9.105767,20.424,False
971,38.750351,-9.105528,26.38,False
972,38.75214,-9.10529,29.427,False
973,38.753929,-9.105051,28.364,False
974,38.755719,-9.104813,29.792,False
975,38.757508,-9.104574,26.451,False
976,38.759297,-9.104336,23.954,False
977,38.761086,-9.104097,22.708,False
978,38.762875,-9.103859,22.419,False
979,38.764664,-9.10362,26.329,False
980,38.766453,-9.103382,22.463,False
981,38.768242,-9.103143,25.752,False
982,38.770031,-9.102905,32.536,False
983,38.77182,-9.102666,34.189,False
984,38.773609,-9.102428,30.238,False
985,38.775398,-9.102189,32.161,False
986,38.777187,-9.101951,31.55,False
987,38.778976,-9.101712,33.768,False
988,38.780765,-9.101474,34.447,False
989,38.782554,-9.101235,36.11,False
990,38.784343,-9.100997,27.007,False
991,38.786132,-9.100758,19.593,False
992,38.787921,-9.10052,25.001,False
993,38.78971,-9.100281,29.597,False
994,38.791499,-9.100043,29.451,False
995,38.793288,-9.099804,32.308,False
996,38.795077,-9.099566,38.418,False
997,38.79649,-9.099409,34.078,False
998,38.794707,-9.099662,43.557,False
999,38.792913,-9.099821,36.521,False
1000,38.791118,-9.09998,27.547,False
1001,38.789324,-9.10014,25.456,False
1002,38.78753,-9.100299,19.7,False
1003,38.785735,-9.100458,16.58,False
1004,38.783941,-9.100617,17.115,False
1005,38.782146,-9.100776,20.463,False
1006,38.780352,-9.100936,19.815,False
1007,38.778558,-9.101095,21.091,False
1008,38.776763,-9.101254,17.845,False
1009,38.774969,-9.101413,16.829,False
1010,38.773175,-9.101572,16.075,False
1011,38.77138,-9.101732,12.926,False
1012,38.769586,-9.101891,9.192,False
1013,38.767792,-9.10205,13.819,False
1014,38.765997,-9.102209,10.691,False
1015,38.764203,-9.102369,9.583,False
1016,38.762409,-9.102528,11.043,False
1017,38.760614,-9.102687,7.661,False
1018,38.75882,-9.102846,10.44,False
1019,38.757026,-9.103005,17.292,False
1020,38.755231,-9.103165,13.513,False
1021,38.753437,-9.103324,3.992,True
1022,38.751642,-9.103483,0.611,True
1023,38.749848,-9.103642,4.579,True
1024,38.748054,-9.103801,3.217,True
1025,38.746259,-9.103961,2.568,True
1026,38.744465,-9.10412,1.444,True
1027,38.745462,-9.103538,1.159,True
1028,38.743737,-9.104188,0.748,True
1029,38.742011,-9.104837,1.23,True
1030,38.740285,-9.105487,1.427,True
1031,38.738559,-9.106137,4.226,True
1032,38.736834,-9.106786,4.414,True
1033,38.735108,-9.107436,2.269,True
1034,38.733386,-9.1081,2.664,True
1035,38.731705,-9.108921,1.397,True
1036,38.732958,-9.108305,2.389,True
1037,38.734075,-9.107761,2.459,True
1038,38.732398,-9.108593,3.127,True
1039,38.73072,-9.109425,5.161,False
1040,38.729242,-9.110718,3.912,True
1041,38.73052,-9.110273,2.793,True
1042,38.732218,-9.109514,0.563,True
1043,38.733917,-9.108755,4.362,True
1044,38.735615,-9.107996,5.177,False
1045,38.737314,-9.107237,3.305,True
1046,38.739012,-9.106478,9.318,False
1047,38.74071,-9.105719,9.245,False
1048,38.742409,-9.10496,2.672,True
1049,38.744107,-9.104201,2.861,True
1050,38.745806,-9.103442,4.602,True
1051,38.7467,-9.103015,4.143,True
1052,38.746672,-9.103169,4.642,True
1053,38.748446,-9.102788,5.646,False
1054,38.75022,-9.102407,5.489,False
1055,38.751994,-9.102026,0.253,True
1056,38.753768,-9.101645,3.556,True
1057,38.755542,-9.101264,4.123,True
1058,38.757316,-9.100883,9.988,False
1059,38.75909,-9.100502,12.301,False
1060,38.760864,-9.100121,5.547,False
1061,38.762638,-9.09974,10.861,False
1062,38.764412,-9.099359,6.313,False
1063,38.766186,-9.098978,12.359,False
1064,38.767959,-9.098597,16.765,False
1065,38.769733,-9.098216,14.481,False
1066,38.771507,-9.097835,20.53,False
1067,38.773281,-9.097454,21.433,False
1068,38.775055,-9.097073,24.829,False
1069,38.776829,-9.096692,27.938,False
1070,38.778603,-9.096311,27.856,False
1071,38.780377,-9.09593,17.364,False
1072,38.782151,-9.095549,13.128,False
1073,38.783925,-9.095168,15.094,False
1074,38.785699,-9.094787,19.738,False
1075,38.787473,-9.094406,27.02,False
1076,38.789247,-9.094025,29.21,False
1077,38.791021,-9.093644,35.451,False
1078,38.792795,-9.093263,39.369,False
1079,38.794569,-9.092882,46.873,False
1080,38.796343,-9.092501,40.328,False
1081,38.798117,-9.09212,40.07,False
1082,38.799891,-9.091739,33.886,False
1083,38.801665,-9.091358,30.385,False
1084,38.803439,-9.090977,19.914,False
1085,38.805213,-9.090596,19.291,False
1086,38.806987,-9.090215,25.468,False
1087,38.80876,-9.089834,39.418,False
1088,38.810534,-9.089453,54.708,False
1089,38.812308,-9.089072,43.495,False
1090,38.814082,-9.088691,54.344,False
1091,38.815856,-9.08831,44.927,False
1092,38.81763,-9.087929,31.823,False
1093,38.819404,-9.087548,43.277,False
1094,38.821178,-9.087167,49.772,False
1095,38.822952,-9.086786,46.98,False
1096,38.824726,-9.086405,28.613,False
1097,38.824537,-9.086622,29.836,False
1098,38.822807,-9.087253,30.439,False
1099,38.821083,-9.087911,17.181,False
1100,38.819355,-9.088553,29.732,False
1101,38.817633,-9.08922,33.812,False
1102,38.815935,-9.089978,23.636,False
1103,38.814256,-9.090807,33.715,False
1104,38.81259,-9.091676,29.889,False
1105,38.810918,-9.092527,16.459,False
1106,38.80924,-9.093358,38.026,False
1107,38.807561,-9.094185,42.688,False
1108,38.805838,-9.094777,47.342,False
1109,38.804051,-9.095037,42.243,False
1110,38.802264,-9.095297,43.747,False
1111,38.800477,-9.095557,35.866,False
1112,38.79869,-9.095817,42.123,False
1113,38.796902,-9.096076,58.913,False
1114,38.795115,-9.096336,45.737,False
1115,38.793328,-9.096596,37.572,False
1116,38.791541,-9.096856,32.296,False
1117,38.789754,-9.097116,29.051,False
1118,38.787966,-9.097375,29.887,False
1119,38.786179,-9.097635,40.253,False
1120,38.784392,-9.097895,42.767,False
1121,38.782605,-9.098155,51.524,False
1122,38.780818,-9.098415,44.709,False
1123,38.77903,-9.098674,38.749,False
1124,38.777243,-9.098934,36.554,False
1125,38.775456,-9.099194,28.211,False
1126,38.773669,-9.099454,20.065,False
1127,38.771881,-9.099714,15.714,False
1128,38.770094,-9.099973,16.195,False
1129,38.768307,-9.100233,29.64,False
1130,38.76652,-9.100493,29.019,False
1131,38.764733,-9.100753,25.743,False
1132,38.762945,-9.101012,20.604,False
1133,38.761158,-9.101272,18.07,False
1134,38.759371,-9.101532,13.962,False
1135,38.757584,-9.101792,16.065,False
1136,38.755797,-9.102052,16.529,False
1137,38.754009,-9.102311,9.855,False
1138,38.752222,-9.102571,8.974,False
1139,38.750435,-9.102831,10.531,False
1140,38.748648,-9.103091,8.232,False
1141,38.746861,-9.103351,20.2,False
1142,38.745073,-9.10361,16.714,False
1143,38.745111,-9.103817,7.5,False
1144,38.743973,-9.105602,3.749,True
1145,38.742834,-9.107388,3.467,True
1146,38.741696,-9.109173,3.429,True
1147,38.740558,-9.110959,3.426,True
1148,38.73942,-9.112744,1.521,True
1149,38.738281,-9.11453,1.135,True
1150,38.737257,-9.115634,-0.28,True
1151,38.735916,-9.114097,1.0,True
1152,38.734575,-9.11256,-0.117,True
1153,38.733235,-9.111023,2.209,True
1154,38.731894,-9.109486,3.193,True
1155,38.730381,-9.109764,2.205,True
1156,38.728881,-9.111036,3.397,True
1157,38.72738,-9.112308,2.158,True
1158,38.728435,-9.111613,3.436,True
1159,38.729901,-9.110277,0.12,True
1160,38.731435,-9.109099,0.041,True
1161,38.730021,-9.110193,0.94,True
1162,38.728531,-9.111474,2.309,True
1163,38.727294,-9.112426,10.055,False
1164,38.72905,-9.111926,2.54,True
1165,38.730806,-9.111425,5.132,False
1166,38.732562,-9.110924,5.927,False
1167,38.734317,-9.110423,2.654,True
1168,38.736073,-9.109922,4.648,True
1169,38.737829,-9.109422,6.447,False
1170,38.739585,-9.108921,5.239,False
1171,38.741341,-9.10842,9.63,False
1172,38.743096,-9.107919,9.171,False
1173,38.744852,-9.107418,10.718,False
1174,38.746608,-9.106918,12.281,False
1175,38.748364,-9.106417,9.68,False
1176,38.750119,-9.105916,5.99,False
1177,38.751875,-9.105415,8.994,False
1178,38.753631,-9.104914,10.6,False
1179,38.755387,-9.104413,8.26,False
1180,38.757142,-9.103913,7.645,False
1181,38.758898,-9.103412,8.907,False
1182,38.760654,-9.102911,10.305,False
1183,38.76241,-9.10241,8.773,False
1184,38.764165,-9.101909,7.985,False
1185,38.765921,-9.101409,5.394,False
1186,38.767677,-9.100908,0.646,True
1187,38.769433,-9.100407,2.398,True
1188,38.771189,-9.099906,2.565,True
1189,38.772944,-9.099405,0.481,True
1190,38.7747,-9.098905,3.281,True
1191,38.776456,-9.098404,3.253,True
1192,38.778212,-9.097903,7.255,False
1193,38.779967,-9.097402,2.514,True
1194,38.781723,-9.096901,1.359,True
1195,38.783479,-9.096401,5.111,False
1196,38.785235,-9.0959,4.546,True
1197,38.78699,-9.095399,2.911,True
1198,38.788746,-9.094898,8.355,False
1199,38.790502,-9.094397,5.557,False
1200,38.792258,-9.093897,2.225,True
1201,38.794014,-9.093396,7.96,False
1202,38.795769,-9.092895,2.39,True
1203,38.797525,-9.092394,2.594,True
1204,38.799281,-9.091893,1.446,True
1205,38.801037,-9.091393,1.25,True
1206,38.802792,-9.090892,4.206,True
1207,38.804548,-9.090391,5.238,False
1208,38.806304,-9.08989,8.759,False
1209,38.80806,-9.089389,5.13,False
1210,38.809815,-9.088889,3.33,True
1211,38.811571,-9.088388,6.469,False
1212,38.813327,-9.087887,4.394,True
1213,38.815083,-9.087386,1.847,True
1214,38.816838,-9.086885,4.23,True
1215,38.818594,-9.086384,2.465,True
1216,38.82035,-9.085884,3.679,True
1217,38.822106,-9.085383,4.244,True
1218,38.823862,-9.084882,5.649,False
1219,38.825617,-9.084381,1.537,True
1220,38.827373,-9.08388,1.814,True
1221,38.829129,-9.08338,3.056,True
1222,38.830885,-9.082879,4.231,True
1223,38.83264,-9.082378,5.619,False
1224,38.834396,-9.081877,5.122,False
1225,38.836152,-9.081376,4.437,True
1226,38.837908,-9.080876,1.575,True
1227,38.839663,-9.080375,1.177,True
1228,38.841394,-9.079777,5.924,False
1229,38.84304,-9.078846,4.251,True
1230,38.844689,-9.077923,8.08,False
1231,38.846335,-9.076993,7.222,False
1232,38.847975,-9.076045,5.237,False
1233,38.84959,-9.075029,5.089,False
1234,38.851173,-9.073933,3.342,True
1235,38.852732,-9.072782,0.88,True
1236,38.854164,-9.071389,2.67,True
1237,38.855432,-9.069753,1.119,True
1238,38.856572,-9.067966,6.52,False
1239,38.857714,-9.066184,4.333,True
1240,38.858941,-9.064499,4.645,True
1241,38.857942,-9.065022,8.16,False
1242,38.856342,-9.066077,2.597,True
1243,38.854742,-9.067132,1.534,True
1244,38.853142,-9.068187,5.671,False
1245,38.851542,-9.069242,3.32,True
1246,38.849942,-9.070297,4.11,True
1247,38.848342,-9.071351,6.061,False
1248,38.846742,-9.072406,7.13,False
1249,38.845142,-9.073461,5.632,False
1250,38.843542,-9.074516,5.546,False
1251,38.841942,-9.075571,9.835,False
1252,38.840342,-9.076626,11.049,False
1253,38.838742,-9.077681,10.985,False
1254,38.837142,-9.078735,12.737,False
1255,38.835542,-9.07979,11.299,False
1256,38.833942,-9.080845,6.416,False
1257,38.832342,-9.0819,7.444,False
1258,38.830742,-9.082955,8.872,False
1259,38.829142,-9.08401,15.469,False
1260,38.827542,-9.085064,19.953,False
1261,38.825932,-9.086089,15.073,False
1262,38.826674,-9.085368,15.642,False
1263,38.828231,-9.084211,17.046,False
1264,38.829788,-9.083054,16.577,False
1265,38.831344,-9.081898,13.994,False
1266,38.832901,-9.080741,12.157,False
1267,38.834458,-9.079584,8.971,False
1268,38.836015,-9.078427,6.29,False
1269,38.837571,-9.07727,8.943,False
1270,38.839128,-9.076113,5.546,False
1271,38.840685,-9.074956,9.741,False
1272,38.842241,-9.073799,9.788,False
1273,38.843798,-9.072643,9.879,False
1274,38.845355,-9.071486,9.237,False
1275,38.846912,-9.070329,9.22,False
1276,38.848468,-9.069172,10.577,False
1277,38.850025,-9.068015,7.741,False
1278,38.851582,-9.066858,8.814,False
1279,38.853139,-9.065701,5.463,False
1280,38.854695,-9.064545,6.042,False
1281,38.856252,-9.063388,3.651,True
1282,38.857809,-9.062231,6.126,False
1283,38.859366,-9.061074,4.17,True
1284,38.860922,-9.059917,6.29,False
1285,38.862479,-9.05876,9.824,False
1286,38.864036,-9.057603,9.053,False
1287,38.865592,-9.056447,8.246,False
1288,38.867149,-9.05529,8.801,False
1289,38.868706,-9.054133,10.003,False
1290,38.870263,-9.052976,4.8,True
1291,38.871819,-9.051819,1.934,True
1292,38.873376,-9.050662,2.356,True
1293,38.874933,-9.049505,3.267,True
1294,38.876353,-9.048472,5.019,False
1295,38.874981,-9.049966,6.042,False
1296,38.87361,-9.05146,4.991,True
1297,38.872237,-9.052953,8.097,False
1298,38.872472,-9.052888,6.463,False
1299,38.873995,-9.05166,2.782,True
1300,38.875519,-9.050431,5.885,False
1301,38.877042,-9.049202,4.38,True
1302,38.878566,-9.047974,5.002,False
1303,38.880089,-9.046745,1.226,True
1304,38.881613,-9.045517,1.576,True
1305,38.883136,-9.044288,2.812,True
1306,38.884659,-9.04306,0.852,True
1307,38.886183,-9.041831,2.602,True
1308,38.887706,-9.040603,5.912,False
1309,38.88923,-9.039374,4.885,True
1310,38.890753,-9.038145,8.348,False
1311,38.892277,-9.036917,7.631,False
1312,38.8938,-9.035688,5.881,False
1313,38.895324,-9.03446,5.792,False
1314,38.896847,-9.033231,3.573,True
1315,38.898371,-9.032003,4.273,True
1316,38.899894,-9.030774,6.582,False
1317,38.901417,-9.029545,8.641,False
1318,38.902941,-9.028317,10.399,False
1319,38.904464,-9.027088,6.324,False
1320,38.905988,-9.02586,1.485,True
1321,38.907511,-9.024631,0.758,True
1322,38.909035,-9.023403,4.719,True
1323,38.910558,-9.022174,0.896,True
1324,38.912082,-9.020945,3.008,True
1325,38.913605,-9.019717,4.602,True
1326,38.915128,-9.018488,6.331,False
1327,38.916652,-9.01726,5.444,False
1328,38.918175,-9.016031,4.237,True
1329,38.919699,-9.014803,6.84,False
1330,38.921222,-9.013574,7.55,False
1331,38.922746,-9.012346,8.108,False
1332,38.923545,-9.011529,8.185,False
1333,38.921844,-9.012275,8.053,False
1334,38.920182,-9.013159,7.097,False
1335,38.918521,-9.014045,5.315,False
1336,38.916859,-9.01493,2.291,True
1337,38.915198,-9.015817,2.372,True
1338,38.913537,-9.016703,2.966,True
1339,38.911876,-9.017591,5.665,False
1340,38.910216,-9.018479,4.251,True
1341,38.908554,-9.019362,2.001,True
1342,38.90689,-9.020241,1.736,True
1343,38.905229,-9.021127,5.51,False
1344,38.903625,-9.022144,4.969,True
1345,38.902163,-9.023492,5.841,False
1346,38.900702,-9.024839,13.423,False
1347,38.899241,-9.026187,4.581,True
1348,38.89778,-9.027534,4.018,True
1349,38.896319,-9.028882,5.395,False
1350,38.894858,-9.030229,2.673,True
1351,38.893397,-9.031577,1.344,True
1352,38.891936,-9.032924,4.069,True
1353,38.890475,-9.034272,5.151,False
1354,38.889014,-9.035619,3.787,True
1355,38.887553,-9.036967,2.205,True
1356,38.886092,-9.038314,3.019,True
1357,38.884631,-9.039661,-0.244,True
1358,38.88317,-9.041009,-0.073,True
1359,38.881709,-9.042356,1.205,True
1360,38.880248,-9.043704,2.875,True
1361,38.878787,-9.045051,1.792,True
1362,38.877326,-9.046399,0.235,True
1363,38.875865,-9.047746,3.619,True
1364,38.874404,-9.049094,5.425,False
1365,38.872943,-9.050441,2.916,True
1366,38.871482,-9.051789,2.213,True
1367,38.870021,-9.053136,3.163,True
1368,38.86856,-9.054484,-0.047,True
1369,38.867099,-9.055831,1.975,True
1370,38.865638,-9.057178,1.712,True
1371,38.864177,-9.058526,1.573,True
1372,38.862716,-9.059873,2.032,True
1373,38.861255,-9.061221,0.262,True
1374,38.859794,-9.062568,2.762,True
1375,38.858333,-9.063916,1.0,True
1376,38.856872,-9.065263,-0.982,True
1377,38.855411,-9.066611,-1.0,True
1378,38.85395,-9.067958,6.41,False
1379,38.852489,-9.069306,6.238,False
1380,38.851028,-9.070653,7.067,False
1381,38.849567,-9.072001,5.805,False
1382,38.848106,-9.073348,7.823,False
1383,38.846645,-9.074695,6.836,False
1384,38.845184,-9.076043,6.553,False
1385,38.843723,-9.07739,5.66,False
1386,38.842262,-9.078738,5.271,False
1387,38.840801,-9.080085,5.084,False
1388,38.83922,-9.081147,5.525,False
1389,38.837538,-9.081967,6.754,False
1390,38.835852,-9.08277,5.975,False
1391,38.834146,-9.0835,4.878,True
1392,38.832409,-9.084098,6.091,False
1393,38.830677,-9.084721,2.191,True
1394,38.828944,-9.085341,0.142,True
1395,38.827206,-9.085934,-1.199,True
1396,38.825471,-9.086543,2.031,True
1397,38.823737,-9.087157,-1.185,True
1398,38.822003,-9.087767,2.603,True
1399,38.820272,-9.088395,0.772,True
1400,38.818538,-9.089009,3.239,True
1401,38.816821,-9.089696,3.37,True
1402,38.815135,-9.0905,4.628,True
1403,38.813466,-9.091359,3.998,True
1404,38.811795,-9.092214,5.599,False
1405,38.810125,-9.093071,6.625,False
1406,38.808456,-9.093932,6.282,False
1407,38.806784,-9.094783,7.177,False
1408,38.80812,-9.093746,2.506,True
1409,38.80967,-9.092574,3.287,True
1410,38.81122,-9.091401,1.383,True
1411,38.81277,-9.090229,1.954,True
1412,38.814319,-9.089057,2.724,True
1413,38.815869,-9.087885,1.658,True
1414,38.817419,-9.086713,4.445,True
1415,38.818969,-9.08554,6.77,False
1416,38.820518,-9.084368,3.198,True
1417,38.822068,-9.083196,4.66,True
1418,38.823618,-9.082024,8.272,False
1419,38.825168,-9.080852,4.383,True
1420,38.826717,-9.079679,7.22,False
1421,38.828267,-9.078507,1.268,True
1422,38.829817,-9.077335,1.597,True
1423,38.831367,-9.076163,2.64,True
1424,38.832916,-9.074991,7.518,False
1425,38.834466,-9.073818,4.984,True
1426,38.836016,-9.072646,3.862,True
1427,38.837566,-9.071474,1.668,True
1428,38.839116,-9.070302,7.544,False
1429,38.840665,-9.06913,6.692,False
1430,38.842215,-9.067957,4.787,True
1431,38.843765,-9.066785,13.012,False
1432,38.845315,-9.065613,8.829,False
1433,38.846864,-9.064441,3.201,True
1434,38.848414,-9.063268,3.036,True
1435,38.849964,-9.062096,2.833,True
1436,38.851514,-9.060924,8.584,False
1437,38.853063,-9.059752,10.688,False
1438,38.854613,-9.05858,3.559,True
1439,38.856163,-9.057407,5.526,False
1440,38.857713,-9.056235,4.97,True
