idx,lat,lon,elev_m,below_threshold,flood_zone,note
578,38.724377,-8.976546,13.534,False,"Alcochete / Samouco marshes (2010, 2026)",
579,38.724506,-8.977098,14.152,False,"Alcochete / Samouco marshes (2010, 2026)",
580,38.724636,-8.977649,14.373,False,"Alcochete / Samouco marshes (2010, 2026)",
581,38.724766,-8.978201,14.334,False,"Alcochete / Samouco marshes (2010, 2026)",
582,38.724896,-8.978753,13.862,False,"Alcochete / Samouco marshes (2010, 2026)",
583,38.725025,-8.979305,13.682,False,"Alcochete / Samouco marshes (2010, 2026)",
584,38.725155,-8.979857,13.708,False,"Alcochete / Samouco marshes (2010, 2026)",
585,38.725285,-8.980408,13.784,False,"Alcochete / Samouco marshes (2010, 2026)",
586,38.725415,-8.98096,13.395,False,"Alcochete / Samouco marshes (2010, 2026)",
587,38.725544,-8.981512,13.012,False,"Alcochete / Samouco marshes (2010, 2026)",
588,38.725674,-8.982064,12.585,False,"Alcochete / Samouco marshes (2010, 2026)",
589,38.725804,-8.982616,12.192,False,"Alcochete / Samouco marshes (2010, 2026)",
590,38.725934,-8.983167,11.734,False,"Alcochete / Samouco marshes (2010, 2026)",
591,38.726063,-8.983719,11.052,False,"Alcochete / Samouco marshes (2010, 2026)",
592,38.726193,-8.984271,9.851,False,"Alcochete / Samouco marshes (2010, 2026)",
593,38.726323,-8.984823,8.109,False,"Alcochete / Samouco marshes (2010, 2026)",
594,38.726453,-8.985375,6.475,False,"Alcochete / Samouco marshes (2010, 2026)",
595,38.726583,-8.985926,5.679,False,"Alcochete / Samouco marshes (2010, 2026)",
596,38.726712,-8.986478,6.709,False,"Alcochete / Samouco marshes (2010, 2026)",
597,38.726842,-8.98703,8.325,False,"Alcochete / Samouco marshes (2010, 2026)",
598,38.726972,-8.987582,9.441,False,"Alcochete / Samouco marshes (2010, 2026)",
599,38.727102,-8.988133,9.756,False,"Alcochete / Samouco marshes (2010, 2026)",
600,38.727231,-8.988685,9.541,False,"Alcochete / Samouco marshes (2010, 2026)",
601,38.727361,-8.989237,8.227,False,"Alcochete / Samouco marshes (2010, 2026)",
602,38.727491,-8.989789,6.52,False,"Alcochete / Samouco marshes (2010, 2026)",
603,38.727621,-8.990341,6.118,False,"Alcochete / Samouco marshes (2010, 2026)",
604,38.72775,-8.990892,5.629,False,"Alcochete / Samouco marshes (2010, 2026)",
605,38.727751,-8.991044,5.52,False,"Alcochete / Samouco marshes (2010, 2026)",
606,38.727555,-8.990526,6.527,False,"Alcochete / Samouco marshes (2010, 2026)",
607,38.727346,-8.990015,6.549,False,"Alcochete / Samouco marshes (2010, 2026)",
608,38.727146,-8.989499,7.711,False,"Alcochete / Samouco marshes (2010, 2026)",
609,38.726964,-8.988972,9.935,False,"Alcochete / Samouco marshes (2010, 2026)",
610,38.726788,-8.988442,11.127,False,"Alcochete / Samouco marshes (2010, 2026)",
611,38.726626,-8.987904,11.349,False,"Alcochete / Samouco marshes (2010, 2026)",
612,38.726475,-8.987362,10.418,False,"Alcochete / Samouco marshes (2010, 2026)",
613,38.726333,-8.986815,8.447,False,"Alcochete / Samouco marshes (2010, 2026)",
614,38.726213,-8.98626,6.914,False,"Alcochete / Samouco marshes (2010, 2026)",
615,38.726096,-8.985703,6.74,False,"Alcochete / Samouco marshes (2010, 2026)",
616,38.725984,-8.985145,8.038,False,"Alcochete / Samouco marshes (2010, 2026)",
617,38.72589,-8.984581,9.607,False,"Alcochete / Samouco marshes (2010, 2026)",
618,38.725797,-8.984017,11.319,False,"Alcochete / Samouco marshes (2010, 2026)",
619,38.725724,-8.983449,12.024,False,"Alcochete / Samouco marshes (2010, 2026)",
620,38.725656,-8.982879,12.254,False,"Alcochete / Samouco marshes (2010, 2026)",
621,38.725603,-8.982307,12.396,False,"Alcochete / Samouco marshes (2010, 2026)",
622,38.72555,-8.981734,12.847,False,"Alcochete / Samouco marshes (2010, 2026)",
623,38.725497,-8.981162,13.223,False,"Alcochete / Samouco marshes (2010, 2026)",
624,38.725445,-8.980589,13.624,False,"Alcochete / Samouco marshes (2010, 2026)",
625,38.725396,-8.980017,13.897,False,"Alcochete / Samouco marshes (2010, 2026)",
626,38.725357,-8.979442,14.162,False,"Alcochete / Samouco marshes (2010, 2026)",
627,38.725318,-8.978868,14.345,False,"Alcochete / Samouco marshes (2010, 2026)",
628,38.725279,-8.978294,14.244,False,"Alcochete / Samouco marshes (2010, 2026)",
629,38.72524,-8.97772,14.03,False,"Alcochete / Samouco marshes (2010, 2026)",
630,38.725184,-8.977148,13.678,False,"Alcochete / Samouco marshes (2010, 2026)",
631,38.725113,-8.976579,13.29,False,"Alcochete / Samouco marshes (2010, 2026)",
632,38.725026,-8.976013,12.512,False,"Alcochete / Samouco marshes (2010, 2026)",
633,38.724934,-8.975449,12.149,False,"Alcochete / Samouco marshes (2010, 2026)",
634,38.72483,-8.974889,12.786,False,"Alcochete / Samouco marshes (2010, 2026)",
635,38.724725,-8.974328,13.856,False,"Alcochete / Samouco marshes (2010, 2026)",
636,38.724618,-8.973768,14.738,False,"Alcochete / Samouco marshes (2010, 2026)",
637,38.724485,-8.973218,14.678,False,"Alcochete / Samouco marshes (2010, 2026)",
638,38.724402,-8.972654,14.387,False,"Alcochete / Samouco marshes (2010, 2026)",
639,38.724508,-8.972957,14.726,False,"Alcochete / Samouco marshes (2010, 2026)",
640,38.72465,-8.973504,15.088,False,"Alcochete / Samouco marshes (2010, 2026)",
641,38.724791,-8.974052,14.561,False,"Alcochete / Samouco marshes (2010, 2026)",
642,38.724902,-8.97461,13.224,False,"Alcochete / Samouco marshes (2010, 2026)",
643,38.725011,-8.975169,12.179,False,"Alcochete / Samouco marshes (2010, 2026)",
644,38.725113,-8.97573,11.932,False,"Alcochete / Samouco marshes (2010, 2026)",
645,38.725205,-8.976295,12.659,False,"Alcochete / Samouco marshes (2010, 2026)",
646,38.72528,-8.976863,13.172,False,"Alcochete / Samouco marshes (2010, 2026)",
647,38.725346,-8.977433,13.72,False,"Alcochete / Samouco marshes (2010, 2026)",
648,38.725406,-8.978004,14.126,False,"Alcochete / Samouco marshes (2010, 2026)",
649,38.725447,-8.978578,14.451,False,"Alcochete / Samouco marshes (2010, 2026)",
650,38.725488,-8.979152,14.546,False,"Alcochete / Samouco marshes (2010, 2026)",
651,38.725529,-8.979726,14.178,False,"Alcochete / Samouco marshes (2010, 2026)",
652,38.725569,-8.9803,13.758,False,"Alcochete / Samouco marshes (2010, 2026)",
653,38.725608,-8.980874,13.327,False,"Alcochete / Samouco marshes (2010, 2026)",
654,38.725648,-8.981448,13.06,False,"Alcochete / Samouco marshes (2010, 2026)",
655,38.725692,-8.982022,12.619,False,"Alcochete / Samouco marshes (2010, 2026)",
656,38.725743,-8.982594,12.23,False,"Alcochete / Samouco marshes (2010, 2026)",
657,38.725803,-8.983166,11.977,False,"Alcochete / Samouco marshes (2010, 2026)",
658,38.725871,-8.983735,11.559,False,"Alcochete / Samouco marshes (2010, 2026)",
659,38.725952,-8.984302,10.295,False,"Alcochete / Samouco marshes (2010, 2026)",
660,38.726044,-8.984866,8.563,False,"Alcochete / Samouco marshes (2010, 2026)",
661,38.726147,-8.985427,7.051,False,"Alcochete / Samouco marshes (2010, 2026)",
662,38.726261,-8.985985,6.385,False,"Alcochete / Samouco marshes (2010, 2026)",
663,38.726386,-8.986539,7.318,False,"Alcochete / Samouco marshes (2010, 2026)",
664,38.726521,-8.987088,9.248,False,"Alcochete / Samouco marshes (2010, 2026)",
665,38.726666,-8.987634,10.751,False,"Alcochete / Samouco marshes (2010, 2026)",
666,38.726824,-8.988174,10.877,False,"Alcochete / Samouco marshes (2010, 2026)",
667,38.726992,-8.988708,10.301,False,"Alcochete / Samouco marshes (2010, 2026)",
668,38.72717,-8.989237,8.553,False,"Alcochete / Samouco marshes (2010, 2026)",
669,38.727223,-8.989257,8.39,False,"Alcochete / Samouco marshes (2010, 2026)",
670,38.727127,-8.988694,9.798,False,"Alcochete / Samouco marshes (2010, 2026)",
671,38.72703,-8.988131,10.026,False,"Alcochete / Samouco marshes (2010, 2026)",
672,38.726933,-8.987568,9.56,False,"Alcochete / Samouco marshes (2010, 2026)",
673,38.726837,-8.987005,8.258,False,"Alcochete / Samouco marshes (2010, 2026)",
674,38.72674,-8.986442,6.578,False,"Alcochete / Samouco marshes (2010, 2026)",
675,38.726644,-8.985879,5.535,False,"Alcochete / Samouco marshes (2010, 2026)",
676,38.726547,-8.985316,6.389,False,"Alcochete / Samouco marshes (2010, 2026)",
677,38.72645,-8.984754,8.01,False,"Alcochete / Samouco marshes (2010, 2026)",
678,38.726354,-8.984191,9.627,False,"Alcochete / Samouco marshes (2010, 2026)",
679,38.726257,-8.983628,10.661,False,"Alcochete / Samouco marshes (2010, 2026)",
680,38.72616,-8.983065,11.367,False,"Alcochete / Samouco marshes (2010, 2026)",
681,38.726064,-8.982502,12.126,False,"Alcochete / Samouco marshes (2010, 2026)",
682,38.725967,-8.981939,12.615,False,"Alcochete / Samouco marshes (2010, 2026)",
683,38.725871,-8.981376,13.008,False,"Alcochete / Samouco marshes (2010, 2026)",
684,38.725774,-8.980813,13.209,False,"Alcochete / Samouco marshes (2010, 2026)",
685,38.725677,-8.98025,13.761,False,"Alcochete / Samouco marshes (2010, 2026)",
686,38.725581,-8.979687,14.252,False,"Alcochete / Samouco marshes (2010, 2026)",
687,38.725484,-8.979124,14.551,False,"Alcochete / Samouco marshes (2010, 2026)",
688,38.725388,-8.978562,14.387,False,"Alcochete / Samouco marshes (2010, 2026)",
689,38.725291,-8.977999,14.149,False,"Alcochete / Samouco marshes (2010, 2026)",
690,38.725194,-8.977436,13.895,False,"Alcochete / Samouco marshes (2010, 2026)",
691,38.725098,-8.976873,13.619,False,"Alcochete / Samouco marshes (2010, 2026)",
692,38.725001,-8.97631,13.159,False,"Alcochete / Samouco marshes (2010, 2026)",
693,38.724904,-8.975747,12.228,False,"Alcochete / Samouco marshes (2010, 2026)",
694,38.724808,-8.975184,12.371,False,"Alcochete / Samouco marshes (2010, 2026)",
695,38.724711,-8.974621,13.184,False,"Alcochete / Samouco marshes (2010, 2026)",
696,38.724615,-8.974058,14.276,False,"Alcochete / Samouco marshes (2010, 2026)",
697,38.724518,-8.973495,14.673,False,"Alcochete / Samouco marshes (2010, 2026)",
698,38.72441,-8.972937,14.448,False,"Alcochete / Samouco marshes (2010, 2026)",
699,38.724257,-8.972394,14.119,False,"Alcochete / Samouco marshes (2010, 2026)",
700,38.724093,-8.971858,13.22,False,"Alcochete / Samouco marshes (2010, 2026)",
701,38.723924,-8.971324,13.188,False,"Alcochete / Samouco marshes (2010, 2026)",
702,38.723755,-8.97079,14.113,False,"Alcochete / Samouco marshes (2010, 2026)",
703,38.723586,-8.970256,14.528,False,"Alcochete / Samouco marshes (2010, 2026)",
704,38.723416,-8.969722,15.373,False,"Alcochete / Samouco marshes (2010, 2026)",
705,38.723247,-8.969188,15.894,False,"Alcochete / Samouco marshes (2010, 2026)",
706,38.723078,-8.968654,15.43,False,"Alcochete / Samouco marshes (2010, 2026)",
707,38.722908,-8.96812,14.893,False,"Alcochete / Samouco marshes (2010, 2026)",
708,38.722739,-8.967586,15.658,False,"Alcochete / Samouco marshes (2010, 2026)",
709,38.72257,-8.967052,15.468,False,"Alcochete / Samouco marshes (2010, 2026)",
710,38.7224,-8.966518,14.787,False,"Alcochete / Samouco marshes (2010, 2026)",
711,38.722229,-8.965985,16.222,False,"Alcochete / Samouco marshes (2010, 2026)",
712,38.722052,-8.965455,17.953,False,"Alcochete / Samouco marshes (2010, 2026)",
713,38.721873,-8.964927,20.386,False,"Alcochete / Samouco marshes (2010, 2026)",
714,38.721686,-8.964403,21.484,False,"Alcochete / Samouco marshes (2010, 2026)",
715,38.721494,-8.963882,20.601,False,"Alcochete / Samouco marshes (2010, 2026)",
716,38.721296,-8.963364,19.232,False,"Alcochete / Samouco marshes (2010, 2026)",
717,38.721097,-8.962847,20.019,False,"Alcochete / Samouco marshes (2010, 2026)",
718,38.720898,-8.962331,21.572,False,"Alcochete / Samouco marshes (2010, 2026)",
719,38.720699,-8.961814,21.13,False,"Alcochete / Samouco marshes (2010, 2026)",
720,38.7205,-8.961297,21.188,False,"Alcochete / Samouco marshes (2010, 2026)",
721,38.7203,-8.96078,22.297,False,"Alcochete / Samouco marshes (2010, 2026)",
722,38.720101,-8.960264,22.42,False,"Alcochete / Samouco marshes (2010, 2026)",
723,38.719903,-8.959747,22.64,False,"Alcochete / Samouco marshes (2010, 2026)",
724,38.719705,-8.959229,23.17,False,"Alcochete / Samouco marshes (2010, 2026)",
725,38.719497,-8.958718,23.447,False,"Alcochete / Samouco marshes (2010, 2026)",
726,38.719258,-8.958231,23.826,False,"Alcochete / Samouco marshes (2010, 2026)",
727,38.719019,-8.957743,23.4,False,"Alcochete / Samouco marshes (2010, 2026)",
728,38.718779,-8.957255,22.241,False,"Alcochete / Samouco marshes (2010, 2026)",
729,38.71854,-8.956767,21.603,False,"Alcochete / Samouco marshes (2010, 2026)",
730,38.718301,-8.956279,21.641,False,"Alcochete / Samouco marshes (2010, 2026)",
731,38.718062,-8.955791,22.346,False,"Alcochete / Samouco marshes (2010, 2026)",
732,38.717823,-8.955303,24.547,False,"Alcochete / Samouco marshes (2010, 2026)",
733,38.717583,-8.954815,27.148,False,"Alcochete / Samouco marshes (2010, 2026)",
734,38.717344,-8.954327,29.228,False,"Alcochete / Samouco marshes (2010, 2026)",
735,38.717105,-8.953839,30.727,False,"Alcochete / Samouco marshes (2010, 2026)",
736,38.716866,-8.953351,31.995,False,"Alcochete / Samouco marshes (2010, 2026)",
737,38.716626,-8.952864,32.781,False,"Alcochete / Samouco marshes (2010, 2026)",
738,38.716387,-8.952376,33.103,False,"Alcochete / Samouco marshes (2010, 2026)",
739,38.716148,-8.951888,32.893,False,"Alcochete / Samouco marshes (2010, 2026)",
740,38.715909,-8.9514,33.211,False,"Alcochete / Samouco marshes (2010, 2026)",
741,38.71567,-8.950912,33.306,False,"Alcochete / Samouco marshes (2010, 2026)",
742,38.71543,-8.950424,33.271,False,"Alcochete / Samouco marshes (2010, 2026)",
743,38.715191,-8.949936,32.706,False,"Alcochete / Samouco marshes (2010, 2026)",
744,38.714952,-8.949448,32.723,False,"Alcochete / Samouco marshes (2010, 2026)",
745,38.714713,-8.94896,33.011,False,"Alcochete / Samouco marshes (2010, 2026)",
746,38.714474,-8.948472,32.469,False,"Alcochete / Samouco marshes (2010, 2026)",
747,38.714234,-8.947984,31.765,False,"Alcochete / Samouco marshes (2010, 2026)",
748,38.713995,-8.947497,32.063,False,"Alcochete / Samouco marshes (2010, 2026)",
749,38.713756,-8.947009,32.605,False,"Alcochete / Samouco marshes (2010, 2026)",
750,38.713517,-8.946521,32.666,False,"Alcochete / Samouco marshes (2010, 2026)",
751,38.713278,-8.946033,31.756,False,"Alcochete / Samouco marshes (2010, 2026)",
752,38.713038,-8.945545,31.086,False,"Alcochete / Samouco marshes (2010, 2026)",
753,38.712799,-8.945057,30.822,False,"Alcochete / Samouco marshes (2010, 2026)",
754,38.71256,-8.944569,30.864,False,"Alcochete / Samouco marshes (2010, 2026)",
755,38.712321,-8.944081,30.495,False,"Alcochete / Samouco marshes (2010, 2026)",
756,38.712082,-8.943593,29.821,False,"Alcochete / Samouco marshes (2010, 2026)",
757,38.711842,-8.943105,28.475,False,"Alcochete / Samouco marshes (2010, 2026)",
758,38.711603,-8.942617,27.092,False,"Alcochete / Samouco marshes (2010, 2026)",
759,38.711364,-8.942129,27.759,False,"Alcochete / Samouco marshes (2010, 2026)",
760,38.711125,-8.941642,29.3,False,"Alcochete / Samouco marshes (2010, 2026)",
761,38.710886,-8.941154,30.513,False,"Alcochete / Samouco marshes (2010, 2026)",
762,38.710646,-8.940666,31.64,False,"Alcochete / Samouco marshes (2010, 2026)",
763,38.710407,-8.940178,32.776,False,"Alcochete / Samouco marshes (2010, 2026)",
764,38.710168,-8.93969,33.82,False,"Alcochete / Samouco marshes (2010, 2026)",
765,38.709929,-8.939202,35.279,False,"Alcochete / Samouco marshes (2010, 2026)",
766,38.709689,-8.938714,36.169,False,"Alcochete / Samouco marshes (2010, 2026)",
767,38.70945,-8.938226,36.622,False,"Alcochete / Samouco marshes (2010, 2026)",
768,38.709211,-8.937738,37.003,False,"Alcochete / Samouco marshes (2010, 2026)",
769,38.708972,-8.93725,37.732,False,"Alcochete / Samouco marshes (2010, 2026)",
770,38.708733,-8.936762,39.146,False,"Alcochete / Samouco marshes (2010, 2026)",
771,38.708493,-8.936275,40.798,False,"Alcochete / Samouco marshes (2010, 2026)",
772,38.708254,-8.935787,42.523,False,"Alcochete / Samouco marshes (2010, 2026)",
773,38.708015,-8.935299,44.003,False,"Alcochete / Samouco marshes (2010, 2026)",
774,38.707776,-8.934811,44.889,False,"Alcochete / Samouco marshes (2010, 2026)",
775,38.707537,-8.934323,46.176,False,"Alcochete / Samouco marshes (2010, 2026)",
776,38.707297,-8.933835,47.95,False,"Alcochete / Samouco marshes (2010, 2026)",
777,38.707058,-8.933347,49.357,False,"Alcochete / Samouco marshes (2010, 2026)",
778,38.706819,-8.932859,50.557,False,"Alcochete / Samouco marshes (2010, 2026)",
779,38.70658,-8.932371,50.598,False,"Alcochete / Samouco marshes (2010, 2026)",
780,38.706341,-8.931883,49.754,False,"Alcochete / Samouco marshes (2010, 2026)",
781,38.706101,-8.931395,48.81,False,"Alcochete / Samouco marshes (2010, 2026)",
782,38.705862,-8.930908,47.758,False,"Alcochete / Samouco marshes (2010, 2026)",
783,38.705623,-8.93042,48.254,False,"Alcochete / Samouco marshes (2010, 2026)",
784,38.705384,-8.929932,49.892,False,"Alcochete / Samouco marshes (2010, 2026)",
785,38.705145,-8.929444,51.525,False,"Alcochete / Samouco marshes (2010, 2026)",
786,38.704905,-8.928956,53.067,False,"Alcochete / Samouco marshes (2010, 2026)",
787,38.704666,-8.928468,53.578,False,"Alcochete / Samouco marshes (2010, 2026)",
788,38.704427,-8.92798,52.948,False,"Alcochete / Samouco marshes (2010, 2026)",
789,38.704188,-8.927492,51.813,False,"Alcochete / Samouco marshes (2010, 2026)",
790,38.703949,-8.927004,50.603,False,"Alcochete / Samouco marshes (2010, 2026)",
791,38.703709,-8.926516,49.724,False,"Alcochete / Samouco marshes (2010, 2026)",
792,38.70347,-8.926028,49.486,False,"Alcochete / Samouco marshes (2010, 2026)",
793,38.703231,-8.92554,48.446,False,"Alcochete / Samouco marshes (2010, 2026)",
794,38.702992,-8.925053,45.826,False,"Alcochete / Samouco marshes (2010, 2026)",
795,38.702752,-8.924565,43.887,False,"Alcochete / Samouco marshes (2010, 2026)",
796,38.702513,-8.924077,42.158,False,"Alcochete / Samouco marshes (2010, 2026)",
797,38.702274,-8.923589,40.968,False,"Alcochete / Samouco marshes (2010, 2026)",
798,38.702035,-8.923101,40.006,False,"Alcochete / Samouco marshes (2010, 2026)",
799,38.701796,-8.922613,39.327,False,"Alcochete / Samouco marshes (2010, 2026)",
800,38.701556,-8.922125,38.105,False,"Alcochete / Samouco marshes (2010, 2026)",
801,38.701317,-8.921637,37.182,False,"Alcochete / Samouco marshes (2010, 2026)",
802,38.701078,-8.921149,37.075,False,"Alcochete / Samouco marshes (2010, 2026)",
803,38.700839,-8.920661,36.884,False,"Alcochete / Samouco marshes (2010, 2026)",
804,38.7006,-8.920173,35.966,False,"Alcochete / Samouco marshes (2010, 2026)",
805,38.70036,-8.919686,34.875,False,"Alcochete / Samouco marshes (2010, 2026)",
806,38.700121,-8.919198,33.462,False,"Alcochete / Samouco marshes (2010, 2026)",
807,38.699882,-8.91871,33.445,False,Bridge south approach viaduct (structural SLR exposure),
808,38.699643,-8.918222,33.586,False,Bridge south approach viaduct (structural SLR exposure),
809,38.699404,-8.917734,31.652,False,Bridge south approach viaduct (structural SLR exposure),
810,38.699164,-8.917246,29.589,False,Bridge south approach viaduct (structural SLR exposure),
811,38.698925,-8.916758,27.685,False,Bridge south approach viaduct (structural SLR exposure),
812,38.698686,-8.91627,26.274,False,Bridge south approach viaduct (structural SLR exposure),
813,38.698447,-8.915782,25.57,False,Bridge south approach viaduct (structural SLR exposure),
814,38.698208,-8.915294,25.277,False,Bridge south approach viaduct (structural SLR exposure),
815,38.697968,-8.914806,25.047,False,Bridge south approach viaduct (structural SLR exposure),
816,38.697729,-8.914318,24.223,False,Bridge south approach viaduct (structural SLR exposure),
817,38.69749,-8.913831,23.294,False,Bridge south approach viaduct (structural SLR exposure),
818,38.697251,-8.913343,22.705,False,Bridge south approach viaduct (structural SLR exposure),
819,38.697012,-8.912855,22.733,False,Bridge south approach viaduct (structural SLR exposure),
820,38.696772,-8.912367,22.564,False,Bridge south approach viaduct (structural SLR exposure),
821,38.696533,-8.911879,22.483,False,Bridge south approach viaduct (structural SLR exposure),
822,38.696294,-8.911391,21.7,False,Bridge south approach viaduct (structural SLR exposure),
823,38.696055,-8.910903,20.042,False,Bridge south approach viaduct (structural SLR exposure),
824,38.695815,-8.910415,19.025,False,Bridge south approach viaduct (structural SLR exposure),
825,38.695576,-8.909927,19.473,False,Bridge south approach viaduct (structural SLR exposure),
826,38.695337,-8.909439,19.729,False,Bridge south approach viaduct (structural SLR exposure),
827,38.695098,-8.908951,18.747,False,Bridge south approach viaduct (structural SLR exposure),
828,38.694859,-8.908464,17.693,False,Bridge south approach viaduct (structural SLR exposure),
829,38.694619,-8.907976,16.722,False,Bridge south approach viaduct (structural SLR exposure),
830,38.69438,-8.907488,16.417,False,Bridge south approach viaduct (structural SLR exposure),
831,38.694141,-8.907,16.818,False,Bridge south approach viaduct (structural SLR exposure),
832,38.693902,-8.906512,17.122,False,Bridge south approach viaduct (structural SLR exposure),
833,38.693663,-8.906024,17.457,False,Bridge south approach viaduct (structural SLR exposure),
834,38.693423,-8.905536,17.73,False,Bridge south approach viaduct (structural SLR exposure),
835,38.693184,-8.905048,18.009,False,Bridge south approach viaduct (structural SLR exposure),
836,38.692945,-8.90456,17.233,False,Bridge south approach viaduct (structural SLR exposure),
837,38.692706,-8.904072,16.204,False,Bridge south approach viaduct (structural SLR exposure),
838,38.692467,-8.903584,16.739,False,Bridge south approach viaduct (structural SLR exposure),
839,38.692227,-8.903097,17.247,False,Bridge south approach viaduct (structural SLR exposure),
840,38.691988,-8.902609,17.262,False,Bridge south approach viaduct (structural SLR exposure),
841,38.691749,-8.902121,17.671,False,Bridge south approach viaduct (structural SLR exposure),
842,38.69151,-8.901633,17.967,False,Bridge south approach viaduct (structural SLR exposure),
843,38.691271,-8.901145,17.565,False,Bridge south approach viaduct (structural SLR exposure),
844,38.691031,-8.900657,17.497,False,Bridge south approach viaduct (structural SLR exposure),
845,38.690792,-8.900169,18.505,False,Bridge south approach viaduct (structural SLR exposure),
846,38.690553,-8.899681,19.622,False,Bridge south approach viaduct (structural SLR exposure),
847,38.690314,-8.899193,20.767,False,Bridge south approach viaduct (structural SLR exposure),
848,38.69038,-8.899027,20.632,False,Bridge south approach viaduct (structural SLR exposure),
849,38.6908,-8.899232,19.839,False,Bridge south approach viaduct (structural SLR exposure),
850,38.69122,-8.899437,19.406,False,Bridge south approach viaduct (structural SLR exposure),
851,38.691641,-8.899643,19.192,False,Bridge south approach viaduct (structural SLR exposure),
852,38.692061,-8.899848,19.065,False,Bridge south approach viaduct (structural SLR exposure),
853,38.692481,-8.900053,18.967,False,Bridge south approach viaduct (structural SLR exposure),
854,38.692903,-8.900251,19.071,False,Bridge south approach viaduct (structural SLR exposure),
855,38.693325,-8.90045,19.364,False,Bridge south approach viaduct (structural SLR exposure),
856,38.693747,-8.900648,20.004,False,Bridge south approach viaduct (structural SLR exposure),
857,38.69417,-8.900847,20.605,False,Bridge south approach viaduct (structural SLR exposure),
858,38.694592,-8.901045,20.866,False,Bridge south approach viaduct (structural SLR exposure),
859,38.695014,-8.901244,20.487,False,Bridge south approach viaduct (structural SLR exposure),
860,38.695436,-8.901442,20.306,False,Bridge south approach viaduct (structural SLR exposure),
861,38.695858,-8.90164,19.673,False,Bridge south approach viaduct (structural SLR exposure),
862,38.69628,-8.901839,18.436,False,Bridge south approach viaduct (structural SLR exposure),
863,38.696702,-8.902037,17.552,False,Bridge south approach viaduct (structural SLR exposure),
864,38.697125,-8.902236,17.21,False,Bridge south approach viaduct (structural SLR exposure),
865,38.697547,-8.902434,16.961,False,Bridge south approach viaduct (structural SLR exposure),
866,38.697969,-8.902632,16.538,False,Bridge south approach viaduct (structural SLR exposure),
867,38.698391,-8.90283,15.587,False,Bridge south approach viaduct (structural SLR exposure),
868,38.698814,-8.903026,14.953,False,Bridge south approach viaduct (structural SLR exposure),
869,38.699237,-8.903221,15.164,False,Bridge south approach viaduct (structural SLR exposure),
870,38.69966,-8.903417,15.49,False,Bridge south approach viaduct (structural SLR exposure),
871,38.700083,-8.903613,16.003,False,"Alcochete / Samouco marshes (2010, 2026)",
872,38.700506,-8.903809,16.562,False,"Alcochete / Samouco marshes (2010, 2026)",
873,38.700929,-8.904004,16.176,False,"Alcochete / Samouco marshes (2010, 2026)",
874,38.701146,-8.904494,13.367,False,"Alcochete / Samouco marshes (2010, 2026)",
875,38.701345,-8.905011,11.846,False,"Alcochete / Samouco marshes (2010, 2026)",
876,38.701543,-8.905528,13.779,False,"Alcochete / Samouco marshes (2010, 2026)",
877,38.701742,-8.906045,15.825,False,"Alcochete / Samouco marshes (2010, 2026)",
878,38.70194,-8.906562,18.27,False,"Alcochete / Samouco marshes (2010, 2026)",
879,38.702139,-8.907079,19.292,False,"Alcochete / Samouco marshes (2010, 2026)",
880,38.702337,-8.907596,19.358,False,"Alcochete / Samouco marshes (2010, 2026)",
881,38.702536,-8.908113,19.881,False,"Alcochete / Samouco marshes (2010, 2026)",
882,38.702734,-8.90863,21.389,False,"Alcochete / Samouco marshes (2010, 2026)",
883,38.702933,-8.909147,22.928,False,"Alcochete / Samouco marshes (2010, 2026)",
884,38.703131,-8.909664,24.174,False,"Alcochete / Samouco marshes (2010, 2026)",
885,38.70333,-8.910181,23.982,False,"Alcochete / Samouco marshes (2010, 2026)",
886,38.703529,-8.910699,22.841,False,"Alcochete / Samouco marshes (2010, 2026)",
887,38.703727,-8.911216,23.226,False,"Alcochete / Samouco marshes (2010, 2026)",
888,38.703926,-8.911733,23.934,False,"Alcochete / Samouco marshes (2010, 2026)",
889,38.704124,-8.91225,25.84,False,"Alcochete / Samouco marshes (2010, 2026)",
890,38.704323,-8.912767,27.213,False,"Alcochete / Samouco marshes (2010, 2026)",
891,38.704521,-8.913284,28.236,False,"Alcochete / Samouco marshes (2010, 2026)",
892,38.70472,-8.913801,28.943,False,"Alcochete / Samouco marshes (2010, 2026)",
893,38.704918,-8.914318,29.62,False,"Alcochete / Samouco marshes (2010, 2026)",
894,38.705117,-8.914835,30.534,False,"Alcochete / Samouco marshes (2010, 2026)",
895,38.705315,-8.915352,31.628,False,"Alcochete / Samouco marshes (2010, 2026)",
896,38.705514,-8.915869,32.28,False,"Alcochete / Samouco marshes (2010, 2026)",
897,38.705712,-8.916386,32.536,False,"Alcochete / Samouco marshes (2010, 2026)",
898,38.705911,-8.916903,33.654,False,"Alcochete / Samouco marshes (2010, 2026)",
899,38.70611,-8.91742,35.502,False,"Alcochete / Samouco marshes (2010, 2026)",
900,38.706308,-8.917937,37.372,False,"Alcochete / Samouco marshes (2010, 2026)",
901,38.706507,-8.918454,39.248,False,"Alcochete / Samouco marshes (2010, 2026)",
902,38.706705,-8.918971,41.058,False,"Alcochete / Samouco marshes (2010, 2026)",
903,38.706904,-8.919488,45.732,False,"Alcochete / Samouco marshes (2010, 2026)",
904,38.707102,-8.920005,52.736,False,"Alcochete / Samouco marshes (2010, 2026)",
