scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP2-4.5,+geoid,1a,2081,0.636,74.6482,13.4696,23.4168,41.1302,0.2598,0.4517,0.7933
SSP2-4.5,+geoid,1a,2082,0.642,78.2292,14.1157,24.5402,43.1033,0.2739,0.4762,0.8364
SSP2-4.5,+geoid,1a,2083,0.648,81.9797,14.7925,25.7167,45.1698,0.2887,0.5019,0.8816
SSP2-4.5,+geoid,1a,2084,0.654,85.9077,15.5012,26.9489,47.3341,0.3042,0.5289,0.9289
SSP2-4.5,+geoid,1a,2085,0.66,90.0214,16.2435,28.2393,49.6007,0.3204,0.5571,0.9785
SSP2-4.5,+geoid,1a,2086,0.666,94.3297,17.0209,29.5908,51.9745,0.3375,0.5867,1.0305
SSP2-4.5,+geoid,1a,2087,0.672,98.8415,17.835,31.0061,54.4604,0.3553,0.6177,1.0849
SSP2-4.5,+geoid,1a,2088,0.678,103.5663,18.6876,32.4883,57.0638,0.374,0.6502,1.142
SSP2-4.5,+geoid,1a,2089,0.684,108.5143,19.5804,34.0405,59.79,0.3936,0.6842,1.2018
SSP2-4.5,+geoid,1a,2090,0.69,113.6957,20.5153,35.6658,62.6449,0.4141,0.7199,1.2644
SSP2-4.5,+geoid,1a,2091,0.696,119.1214,21.4944,37.3679,65.6344,0.4356,0.7573,1.3301
SSP2-4.5,+geoid,1a,2092,0.702,124.803,22.5195,39.1502,68.7649,0.4581,0.7964,1.3988
SSP2-4.5,+geoid,1a,2093,0.708,130.7523,23.593,41.0164,72.0429,0.4817,0.8374,1.4709
SSP2-4.5,+geoid,1a,2094,0.714,136.9818,24.7171,42.9706,75.4753,0.5064,0.8804,1.5464
SSP2-4.5,+geoid,1a,2095,0.72,143.5046,25.8941,45.0168,79.0692,0.5323,0.9254,1.6254
SSP2-4.5,+geoid,1a,2096,0.726,150.3344,27.1264,47.1592,82.8324,0.5594,0.9726,1.7083
SSP2-4.5,+geoid,1a,2097,0.732,157.4854,28.4168,49.4025,86.7725,0.5878,1.022,1.795
SSP2-4.5,+geoid,1a,2098,0.738,164.9727,29.7678,51.7512,90.8979,0.6176,1.0737,1.8859
SSP2-4.5,+geoid,1a,2099,0.744,172.8119,31.1823,54.2103,95.2172,0.6488,1.1279,1.9812
SSP2-4.5,+geoid,1a,2100,0.75,181.0193,32.6633,56.785,99.7394,0.6815,1.1847,2.0809
SSP2-4.5,+geoid,1b,2025,0.2,2.24,0.4042,0.7027,1.2342,0.0004,0.0007,0.0012
SSP2-4.5,+geoid,1b,2026,0.21,2.4351,0.4394,0.7639,1.3417,0.0008,0.0015,0.0026
SSP2-4.5,+geoid,1b,2027,0.22,2.6466,0.4776,0.8302,1.4582,0.0013,0.0023,0.004
SSP2-4.5,+geoid,1b,2028,0.23,2.876,0.5189,0.9022,1.5846,0.0018,0.0032,0.0056
SSP2-4.5,+geoid,1b,2029,0.24,3.1246,0.5638,0.9802,1.7216,0.0024,0.0042,0.0073
SSP2-4.5,+geoid,1b,2030,0.25,3.3941,0.6124,1.0647,1.8701,0.003,0.0052,0.0092
SSP2-4.5,+geoid,1b,2031,0.26,3.6862,0.6651,1.1564,2.0311,0.0037,0.0064,0.0112
SSP2-4.5,+geoid,1b,2032,0.27,4.0028,0.7223,1.2557,2.2055,0.0044,0.0077,0.0134
SSP2-4.5,+geoid,1b,2033,0.28,4.3458,0.7842,1.3633,2.3945,0.0052,0.009,0.0158
SSP2-4.5,+geoid,1b,2034,0.29,4.7174,0.8512,1.4798,2.5992,0.006,0.0105,0.0184
SSP2-4.5,+geoid,1b,2035,0.3,5.12,0.9239,1.6061,2.8211,0.007,0.0121,0.0213
SSP2-4.5,+geoid,1b,2036,0.31,5.5561,1.0025,1.7429,3.0613,0.008,0.0138,0.0243
SSP2-4.5,+geoid,1b,2037,0.32,6.0284,1.0878,1.8911,3.3216,0.0091,0.0157,0.0276
SSP2-4.5,+geoid,1b,2038,0.33,6.5398,1.1801,2.0515,3.6034,0.0102,0.0178,0.0312
SSP2-4.5,+geoid,1b,2039,0.34,7.0937,1.28,2.2253,3.9085,0.0115,0.02,0.0352
SSP2-4.5,+geoid,1b,2040,0.35,7.6933,1.3882,2.4134,4.2389,0.0129,0.0224,0.0394
SSP2-4.5,+geoid,1b,2041,0.36,8.3425,1.5053,2.617,4.5966,0.0144,0.025,0.044
SSP2-4.5,+geoid,1b,2042,0.37,9.0452,1.6321,2.8375,4.9838,0.016,0.0279,0.049
SSP2-4.5,+geoid,1b,2043,0.38,9.8059,1.7694,3.0761,5.4029,0.0178,0.031,0.0544
SSP2-4.5,+geoid,1b,2044,0.39,10.6291,1.9179,3.3343,5.8565,0.0197,0.0343,0.0602
SSP2-4.5,+geoid,1b,2045,0.4,11.52,2.0787,3.6138,6.3474,0.0218,0.0379,0.0666
SSP2-4.5,+geoid,1b,2046,0.41,12.484,2.2526,3.9162,6.8785,0.0241,0.0418,0.0735
SSP2-4.5,+geoid,1b,2047,0.42,13.5271,2.4408,4.2434,7.4532,0.0265,0.0461,0.0809
SSP2-4.5,+geoid,1b,2048,0.43,14.6555,2.6445,4.5974,8.075,0.0291,0.0507,0.089
SSP2-4.5,+geoid,1b,2049,0.44,15.8763,2.8647,4.9803,8.7477,0.032,0.0556,0.0977
SSP2-4.5,+geoid,1b,2050,0.45,17.1968,3.103,5.3946,9.4752,0.0351,0.061,0.1072
SSP2-4.5,+geoid,1b,2051,0.456,18.0403,3.2552,5.6592,9.94,0.0384,0.0667,0.1172
SSP2-4.5,+geoid,1b,2052,0.462,18.9245,3.4147,5.9365,10.4271,0.0418,0.0726,0.1276
SSP2-4.5,+geoid,1b,2053,0.468,19.8512,3.582,6.2272,10.9377,0.0454,0.0789,0.1385
SSP2-4.5,+geoid,1b,2054,0.474,20.8224,3.7572,6.5319,11.4729,0.0491,0.0854,0.15
SSP2-4.5,+geoid,1b,2055,0.48,21.8404,3.9409,6.8512,12.0338,0.0531,0.0922,0.162
SSP2-4.5,+geoid,1b,2056,0.486,22.9072,4.1334,7.1859,12.6216,0.0572,0.0994,0.1746
SSP2-4.5,+geoid,1b,2057,0.492,24.0253,4.3351,7.5366,13.2377,0.0615,0.107,0.1879
SSP2-4.5,+geoid,1b,2058,0.498,25.1971,4.5466,7.9042,13.8833,0.0661,0.1149,0.2018
SSP2-4.5,+geoid,1b,2059,0.504,26.425,4.7681,8.2894,14.5598,0.0708,0.1232,0.2163
SSP2-4.5,+geoid,1b,2060,0.51,27.7118,5.0003,8.6931,15.2688,0.0758,0.1319,0.2316
SSP2-4.5,+geoid,1b,2061,0.516,29.0602,5.2436,9.1161,16.0118,0.0811,0.141,0.2476
SSP2-4.5,+geoid,1b,2062,0.522,30.4732,5.4986,9.5593,16.7903,0.0866,0.1505,0.2644
SSP2-4.5,+geoid,1b,2063,0.528,31.9537,5.7658,10.0237,17.6061,0.0924,0.1606,0.282
SSP2-4.5,+geoid,1b,2064,0.534,33.5051,6.0457,10.5104,18.4609,0.0984,0.1711,0.3005
SSP2-4.5,+geoid,1b,2065,0.54,35.1306,6.339,11.0203,19.3565,0.1047,0.1821,0.3198
SSP2-4.5,+geoid,1b,2066,0.546,36.8337,6.6463,11.5546,20.2949,0.1114,0.1936,0.3401
SSP2-4.5,+geoid,1b,2067,0.552,38.6181,6.9683,12.1143,21.2781,0.1184,0.2058,0.3614
SSP2-4.5,+geoid,1b,2068,0.558,40.4877,7.3056,12.7008,22.3082,0.1257,0.2185,0.3837
SSP2-4.5,+geoid,1b,2069,0.564,42.4464,7.6591,13.3153,23.3874,0.1333,0.2318,0.4071
SSP2-4.5,+geoid,1b,2070,0.57,44.4984,8.0293,13.959,24.5181,0.1413,0.2457,0.4316
SSP2-4.5,+geoid,1b,2071,0.576,46.6482,8.4172,14.6333,25.7026,0.1498,0.2604,0.4573
SSP2-4.5,+geoid,1b,2072,0.582,48.9003,8.8236,15.3398,26.9435,0.1586,0.2757,0.4843
SSP2-4.5,+geoid,1b,2073,0.588,51.2596,9.2493,16.0799,28.2434,0.1678,0.2918,0.5125
SSP2-4.5,+geoid,1b,2074,0.594,53.7311,9.6953,16.8552,29.6052,0.1775,0.3086,0.5421
SSP2-4.5,+geoid,1b,2075,0.6,56.32,10.1624,17.6673,31.0316,0.1877,0.3263,0.5731
SSP2-4.5,+geoid,1b,2076,0.606,59.0319,10.6518,18.5181,32.5259,0.1983,0.3448,0.6057
SSP2-4.5,+geoid,1b,2077,0.612,61.8726,11.1643,19.4092,34.091,0.2095,0.3642,0.6398
SSP2-4.5,+geoid,1b,2078,0.618,64.8481,11.7012,20.3426,35.7305,0.2212,0.3846,0.6755
SSP2-4.5,+geoid,1b,2079,0.624,67.9647,12.2636,21.3202,37.4477,0.2335,0.4059,0.7129
SSP2-4.5,+geoid,1b,2080,0.63,71.2291,12.8526,22.3443,39.2463,0.2463,0.4282,0.7522
SSP2-4.5,+geoid,1b,2081,0.636,74.6482,13.4696,23.4168,41.1302,0.2598,0.4517,0.7933
SSP2-4.5,+geoid,1b,2082,0.642,78.2292,14.1157,24.5402,43.1033,0.2739,0.4762,0.8364
SSP2-4.5,+geoid,1b,2083,0.648,81.9797,14.7925,25.7167,45.1698,0.2887,0.5019,0.8816
SSP2-4.5,+geoid,1b,2084,0.654,85.9077,15.5012,26.9489,47.3341,0.3042,0.5289,0.9289
SSP2-4.5,+geoid,1b,2085,0.66,90.0214,16.2435,28.2393,49.6007,0.3204,0.5571,0.9785
SSP2-4.5,+geoid,1b,2086,0.666,94.3297,17.0209,29.5908,51.9745,0.3375,0.5867,1.0305
SSP2-4.5,+geoid,1b,2087,0.672,98.8415,17.835,31.0061,54.4604,0.3553,0.6177,1.0849
SSP2-4.5,+geoid,1b,2088,0.678,103.5663,18.6876,32.4883,57.0638,0.374,0.6502,1.142
SSP2-4.5,+geoid,1b,2089,0.684,108.5143,19.5804,34.0405,59.79,0.3936,0.6842,1.2018
SSP2-4.5,+geoid,1b,2090,0.69,113.6957,20.5153,35.6658,62.6449,0.4141,0.7199,1.2644
SSP2-4.5,+geoid,1b,2091,0.696,119.1214,21.4944,37.3679,65.6344,0.4356,0.7573,1.3301
SSP2-4.5,+geoid,1b,2092,0.702,124.803,22.5195,39.1502,68.7649,0.4581,0.7964,1.3988
SSP2-4.5,+geoid,1b,2093,0.708,130.7523,23.593,41.0164,72.0429,0.4817,0.8374,1.4709
SSP2-4.5,+geoid,1b,2094,0.714,136.9818,24.7171,42.9706,75.4753,0.5064,0.8804,1.5464
SSP2-4.5,+geoid,1b,2095,0.72,143.5046,25.8941,45.0168,79.0692,0.5323,0.9254,1.6254
SSP2-4.5,+geoid,1b,2096,0.726,150.3344,27.1264,47.1592,82.8324,0.5594,0.9726,1.7083
SSP2-4.5,+geoid,1b,2097,0.732,157.4854,28.4168,49.4025,86.7725,0.5878,1.022,1.795
SSP2-4.5,+geoid,1b,2098,0.738,164.9727,29.7678,51.7512,90.8979,0.6176,1.0737,1.8859
SSP2-4.5,+geoid,1b,2099,0.744,172.8119,31.1823,54.2103,95.2172,0.6488,1.1279,1.9812
SSP2-4.5,+geoid,1b,2100,0.75,181.0193,32.6633,56.785,99.7394,0.6815,1.1847,2.0809
SSP2-4.5,+geoid,2,2025,0.2,2.4889,0.4491,0.7808,1.3713,0.0004,0.0008,0.0014
SSP2-4.5,+geoid,2,2026,0.21,2.7056,0.4882,0.8487,1.4908,0.0009,0.0016,0.0029
SSP2-4.5,+geoid,2,2027,0.22,2.9407,0.5306,0.9225,1.6203,0.0015,0.0026,0.0045
SSP2-4.5,+geoid,2,2028,0.23,3.1955,0.5766,1.0024,1.7607,0.002,0.0036,0.0062
SSP2-4.5,+geoid,2,2029,0.24,3.4718,0.6264,1.0891,1.9129,0.0027,0.0046,0.0082
SSP2-4.5,+geoid,2,2030,0.25,3.7712,0.6805,1.183,2.0779,0.0034,0.0058,0.0102
SSP2-4.5,+geoid,2,2031,0.26,4.0958,0.739,1.2848,2.2567,0.0041,0.0071,0.0125
SSP2-4.5,+geoid,2,2032,0.27,4.4475,0.8025,1.3952,2.4505,0.0049,0.0085,0.0149
SSP2-4.5,+geoid,2,2033,0.28,4.8287,0.8713,1.5147,2.6605,0.0058,0.01,0.0176
SSP2-4.5,+geoid,2,2034,0.29,5.2416,0.9458,1.6443,2.888,0.0067,0.0117,0.0205
SSP2-4.5,+geoid,2,2035,0.3,5.6889,1.0265,1.7846,3.1345,0.0077,0.0135,0.0236
SSP2-4.5,+geoid,2,2036,0.31,6.1734,1.1139,1.9366,3.4015,0.0089,0.0154,0.027
SSP2-4.5,+geoid,2,2037,0.32,6.6982,1.2086,2.1012,3.6906,0.0101,0.0175,0.0307
SSP2-4.5,+geoid,2,2038,0.33,7.2665,1.3112,2.2795,4.0037,0.0114,0.0198,0.0347
SSP2-4.5,+geoid,2,2039,0.34,7.8819,1.4222,2.4725,4.3428,0.0128,0.0222,0.0391
SSP2-4.5,+geoid,2,2040,0.35,8.5481,1.5424,2.6815,4.7099,0.0143,0.0249,0.0438
SSP2-4.5,+geoid,2,2041,0.36,9.2694,1.6726,2.9078,5.1074,0.016,0.0278,0.0489
SSP2-4.5,+geoid,2,2042,0.37,10.0503,1.8135,3.1527,5.5376,0.0178,0.031,0.0544
SSP2-4.5,+geoid,2,2043,0.38,10.8954,1.966,3.4178,6.0032,0.0198,0.0344,0.0604
SSP2-4.5,+geoid,2,2044,0.39,11.8101,2.131,3.7048,6.5072,0.0219,0.0381,0.0669
SSP2-4.5,+geoid,2,2045,0.4,12.8,2.3096,4.0153,7.0526,0.0242,0.0421,0.074
SSP2-4.5,+geoid,2,2046,0.41,13.8711,2.5029,4.3513,7.6428,0.0267,0.0465,0.0816
SSP2-4.5,+geoid,2,2047,0.42,15.0301,2.712,4.7149,8.2814,0.0294,0.0512,0.0899
SSP2-4.5,+geoid,2,2048,0.43,16.2839,2.9383,5.1082,8.9722,0.0324,0.0563,0.0989
SSP2-4.5,+geoid,2,2049,0.44,17.6404,3.183,5.5337,9.7196,0.0356,0.0618,0.1086
SSP2-4.5,+geoid,2,2050,0.45,19.1076,3.4478,5.994,10.528,0.039,0.0678,0.1191
SSP2-4.5,+geoid,2,2051,0.456,20.0448,3.6169,6.288,11.0444,0.0426,0.0741,0.1302
SSP2-4.5,+geoid,2,2052,0.462,21.0272,3.7942,6.5961,11.5857,0.0464,0.0807,0.1418
SSP2-4.5,+geoid,2,2053,0.468,22.0568,3.98,6.9191,12.153,0.0504,0.0876,0.1539
SSP2-4.5,+geoid,2,2054,0.474,23.136,4.1747,7.2577,12.7477,0.0546,0.0949,0.1667
SSP2-4.5,+geoid,2,2055,0.48,24.2671,4.3788,7.6125,13.3709,0.059,0.1025,0.18
SSP2-4.5,+geoid,2,2056,0.486,25.4525,4.5927,7.9843,14.024,0.0635,0.1105,0.1941
SSP2-4.5,+geoid,2,2057,0.492,26.6948,4.8168,8.374,14.7085,0.0684,0.1189,0.2088
SSP2-4.5,+geoid,2,2058,0.498,27.9967,5.0517,8.7825,15.4259,0.0734,0.1276,0.2242
SSP2-4.5,+geoid,2,2059,0.504,29.3611,5.2979,9.2105,16.1776,0.0787,0.1368,0.2404
SSP2-4.5,+geoid,2,2060,0.51,30.7909,5.5559,9.659,16.9654,0.0843,0.1465,0.2573
SSP2-4.5,+geoid,2,2061,0.516,32.2891,5.8263,10.129,17.7909,0.0901,0.1566,0.2751
SSP2-4.5,+geoid,2,2062,0.522,33.8591,6.1096,10.6214,18.6559,0.0962,0.1673,0.2938
SSP2-4.5,+geoid,2,2063,0.528,35.5041,6.4064,11.1375,19.5623,0.1026,0.1784,0.3133
SSP2-4.5,+geoid,2,2064,0.534,37.2279,6.7174,11.6782,20.5121,0.1093,0.1901,0.3338
SSP2-4.5,+geoid,2,2065,0.54,39.034,7.0433,12.2448,21.5072,0.1164,0.2023,0.3554
SSP2-4.5,+geoid,2,2066,0.546,40.9263,7.3848,12.8384,22.5499,0.1238,0.2152,0.3779
SSP2-4.5,+geoid,2,2067,0.552,42.909,7.7425,13.4604,23.6423,0.1315,0.2286,0.4015
SSP2-4.5,+geoid,2,2068,0.558,44.9863,8.1174,14.112,24.7869,0.1396,0.2427,0.4263
SSP2-4.5,+geoid,2,2069,0.564,47.1627,8.5101,14.7947,25.986,0.1481,0.2575,0.4523
SSP2-4.5,+geoid,2,2070,0.57,49.4427,8.9215,15.51,27.2423,0.1571,0.273,0.4796
SSP2-4.5,+geoid,2,2071,0.576,51.8314,9.3525,16.2593,28.5584,0.1664,0.2893,0.5081
SSP2-4.5,+geoid,2,2072,0.582,54.3337,9.804,17.0443,29.9372,0.1762,0.3063,0.5381
SSP2-4.5,+geoid,2,2073,0.588,56.9551,10.277,17.8666,31.3816,0.1865,0.3242,0.5694
SSP2-4.5,+geoid,2,2074,0.594,59.7012,10.7725,18.728,32.8946,0.1973,0.3429,0.6023
SSP2-4.5,+geoid,2,2075,0.6,62.5778,11.2916,19.6304,34.4796,0.2085,0.3626,0.6368
SSP2-4.5,+geoid,2,2076,0.606,65.591,11.8353,20.5756,36.1398,0.2204,0.3831,0.673
SSP2-4.5,+geoid,2,2077,0.612,68.7473,12.4048,21.5657,37.8789,0.2328,0.4047,0.7108
SSP2-4.5,+geoid,2,2078,0.618,72.0534,13.0014,22.6029,39.7005,0.2458,0.4273,0.7505
SSP2-4.5,+geoid,2,2079,0.624,75.5163,13.6262,23.6892,41.6086,0.2594,0.451,0.7921
SSP2-4.5,+geoid,2,2080,0.63,79.1434,14.2807,24.827,43.607,0.2737,0.4758,0.8358
SSP2-4.5,+geoid,2,2081,0.636,82.9424,14.9662,26.0187,45.7002,0.2887,0.5018,0.8815
SSP2-4.5,+geoid,2,2082,0.642,86.9213,15.6841,27.2668,47.8925,0.3043,0.5291,0.9293
SSP2-4.5,+geoid,2,2083,0.648,91.0885,16.4361,28.5741,50.1887,0.3208,0.5577,0.9795
SSP2-4.5,+geoid,2,2084,0.654,95.453,17.2236,29.9432,52.5934,0.338,0.5876,1.0321
SSP2-4.5,+geoid,2,2085,0.66,100.0238,18.0484,31.377,55.1119,0.3561,0.619,1.0872
SSP2-4.5,+geoid,2,2086,0.666,104.8107,18.9121,32.8787,57.7494,0.375,0.6519,1.145
SSP2-4.5,+geoid,2,2087,0.672,109.8238,19.8167,34.4513,60.5116,0.3948,0.6863,1.2055
SSP2-4.5,+geoid,2,2088,0.678,115.0737,20.764,36.0981,63.4042,0.4155,0.7224,1.2689
SSP2-4.5,+geoid,2,2089,0.684,120.5714,21.756,37.8227,66.4333,0.4373,0.7603,1.3353
SSP2-4.5,+geoid,2,2090,0.69,126.3285,22.7948,39.6287,69.6054,0.4601,0.7999,1.4049
SSP2-4.5,+geoid,2,2091,0.696,132.3572,23.8826,41.5199,72.9271,0.484,0.8414,1.4779
SSP2-4.5,+geoid,2,2092,0.702,138.67,25.0217,43.5002,76.4054,0.509,0.8849,1.5543
SSP2-4.5,+geoid,2,2093,0.708,145.2803,26.2145,45.5738,80.0476,0.5352,0.9305,1.6343
SSP2-4.5,+geoid,2,2094,0.714,152.202,27.4634,47.7451,83.8614,0.5627,0.9782,1.7182
SSP2-4.5,+geoid,2,2095,0.72,159.4495,28.7712,50.0186,87.8547,0.5915,1.0282,1.806
SSP2-4.5,+geoid,2,2096,0.726,167.0382,30.1405,52.3992,92.036,0.6216,1.0806,1.8981
SSP2-4.5,+geoid,2,2097,0.732,174.9838,31.5742,54.8917,96.4139,0.6532,1.1355,1.9945
SSP2-4.5,+geoid,2,2098,0.738,183.303,33.0753,57.5014,100.9977,0.6862,1.193,2.0955
SSP2-4.5,+geoid,2,2099,0.744,192.0132,34.647,60.2337,105.7969,0.7209,1.2533,2.2013
SSP2-4.5,+geoid,2,2100,0.75,201.1326,36.2925,63.0944,110.8216,0.7572,1.3164,2.3121
SSP2-4.5,+geoid,3,2025,0.2,2.24,0.4042,0.7027,1.2342,0.0004,0.0007,0.0012
SSP2-4.5,+geoid,3,2026,0.21,2.4351,0.4394,0.7639,1.3417,0.0008,0.0015,0.0026
SSP2-4.5,+geoid,3,2027,0.22,2.6466,0.4776,0.8302,1.4582,0.0013,0.0023,0.004
SSP2-4.5,+geoid,3,2028,0.23,2.876,0.5189,0.9022,1.5846,0.0018,0.0032,0.0056
SSP2-4.5,+geoid,3,2029,0.24,3.1246,0.5638,0.9802,1.7216,0.0024,0.0042,0.0073
SSP2-4.5,+geoid,3,2030,0.25,3.3941,0.6124,1.0647,1.8701,0.003,0.0052,0.0092
SSP2-4.5,+geoid,3,2031,0.26,3.6862,0.6651,1.1564,2.0311,0.0037,0.0064,0.0112
SSP2-4.5,+geoid,3,2032,0.27,4.0028,0.7223,1.2557,2.2055,0.0044,0.0077,0.0134
SSP2-4.5,+geoid,3,2033,0.28,4.3458,0.7842,1.3633,2.3945,0.0052,0.009,0.0158
SSP2-4.5,+geoid,3,2034,0.29,4.7174,0.8512,1.4798,2.5992,0.006,0.0105,0.0184
SSP2-4.5,+geoid,3,2035,0.3,5.12,0.9239,1.6061,2.8211,0.007,0.0121,0.0213
SSP2-4.5,+geoid,3,2036,0.31,5.5561,1.0025,1.7429,3.0613,0.008,0.0138,0.0243
SSP2-4.5,+geoid,3,2037,0.32,6.0284,1.0878,1.8911,3.3216,0.0091,0.0157,0.0276
SSP2-4.5,+geoid,3,2038,0.33,6.5398,1.1801,2.0515,3.6034,0.0102,0.0178,0.0312
SSP2-4.5,+geoid,3,2039,0.34,7.0937,1.28,2.2253,3.9085,0.0115,0.02,0.0352
SSP2-4.5,+geoid,3,2040,0.35,7.6933,1.3882,2.4134,4.2389,0.0129,0.0224,0.0394
SSP2-4.5,+geoid,3,2041,0.36,8.3425,1.5053,2.617,4.5966,0.0144,0.025,0.044
SSP2-4.5,+geoid,3,2042,0.37,9.0452,1.6321,2.8375,4.9838,0.016,0.0279,0.049
SSP2-4.5,+geoid,3,2043,0.38,9.8059,1.7694,3.0761,5.4029,0.0178,0.031,0.0544
SSP2-4.5,+geoid,3,2044,0.39,10.6291,1.9179,3.3343,5.8565,0.0197,0.0343,0.0602
SSP2-4.5,+geoid,3,2045,0.4,11.52,2.0787,3.6138,6.3474,0.0218,0.0379,0.0666
SSP2-4.5,+geoid,3,2046,0.41,12.484,2.2526,3.9162,6.8785,0.0241,0.0418,0.0735
SSP2-4.5,+geoid,3,2047,0.42,13.5271,2.4408,4.2434,7.4532,0.0265,0.0461,0.0809
SSP2-4.5,+geoid,3,2048,0.43,14.6555,2.6445,4.5974,8.075,0.0291,0.0507,0.089
SSP2-4.5,+geoid,3,2049,0.44,15.8763,2.8647,4.9803,8.7477,0.032,0.0556,0.0977
SSP2-4.5,+geoid,3,2050,0.45,17.1968,3.103,5.3946,9.4752,0.0351,0.061,0.1072
SSP2-4.5,+geoid,3,2051,0.456,18.0403,3.2552,5.6592,9.94,0.0384,0.0667,0.1172
SSP2-4.5,+geoid,3,2052,0.462,18.9245,3.4147,5.9365,10.4271,0.0418,0.0726,0.1276
SSP2-4.5,+geoid,3,2053,0.468,19.8512,3.582,6.2272,10.9377,0.0454,0.0789,0.1385
SSP2-4.5,+geoid,3,2054,0.474,20.8224,3.7572,6.5319,11.4729,0.0491,0.0854,0.15
SSP2-4.5,+geoid,3,2055,0.48,21.8404,3.9409,6.8512,12.0338,0.0531,0.0922,0.162
SSP2-4.5,+geoid,3,2056,0.486,22.9072,4.1334,7.1859,12.6216,0.0572,0.0994,0.1746
SSP2-4.5,+geoid,3,2057,0.492,24.0253,4.3351,7.5366,13.2377,0.0615,0.107,0.1879
SSP2-4.5,+geoid,3,2058,0.498,25.1971,4.5466,7.9042,13.8833,0.0661,0.1149,0.2018
SSP2-4.5,+geoid,3,2059,0.504,26.425,4.7681,8.2894,14.5598,0.0708,0.1232,0.2163
SSP2-4.5,+geoid,3,2060,0.51,27.7118,5.0003,8.6931,15.2688,0.0758,0.1319,0.2316
SSP2-4.5,+geoid,3,2061,0.516,29.0602,5.2436,9.1161,16.0118,0.0811,0.141,0.2476
SSP2-4.5,+geoid,3,2062,0.522,30.4732,5.4986,9.5593,16.7903,0.0866,0.1505,0.2644
SSP2-4.5,+geoid,3,2063,0.528,31.9537,5.7658,10.0237,17.6061,0.0924,0.1606,0.282
SSP2-4.5,+geoid,3,2064,0.534,33.5051,6.0457,10.5104,18.4609,0.0984,0.1711,0.3005
SSP2-4.5,+geoid,3,2065,0.54,35.1306,6.339,11.0203,19.3565,0.1047,0.1821,0.3198
SSP2-4.5,+geoid,3,2066,0.546,36.8337,6.6463,11.5546,20.2949,0.1114,0.1936,0.3401
SSP2-4.5,+geoid,3,2067,0.552,38.6181,6.9683,12.1143,21.2781,0.1184,0.2058,0.3614
SSP2-4.5,+geoid,3,2068,0.558,40.4877,7.3056,12.7008,22.3082,0.1257,0.2185,0.3837
SSP2-4.5,+geoid,3,2069,0.564,42.4464,7.6591,13.3153,23.3874,0.1333,0.2318,0.4071
SSP2-4.5,+geoid,3,2070,0.57,44.4984,8.0293,13.959,24.5181,0.1413,0.2457,0.4316
SSP2-4.5,+geoid,3,2071,0.576,46.6482,8.4172,14.6333,25.7026,0.1498,0.2604,0.4573
SSP2-4.5,+geoid,3,2072,0.582,48.9003,8.8236,15.3398,26.9435,0.1586,0.2757,0.4843
SSP2-4.5,+geoid,3,2073,0.588,51.2596,9.2493,16.0799,28.2434,0.1678,0.2918,0.5125
SSP2-4.5,+geoid,3,2074,0.594,53.7311,9.6953,16.8552,29.6052,0.1775,0.3086,0.5421
SSP2-4.5,+geoid,3,2075,0.6,56.32,10.1624,17.6673,31.0316,0.1877,0.3263,0.5731
SSP2-4.5,+geoid,3,2076,0.606,59.0319,10.6518,18.5181,32.5259,0.1983,0.3448,0.6057
SSP2-4.5,+geoid,3,2077,0.612,61.8726,11.1643,19.4092,34.091,0.2095,0.3642,0.6398
SSP2-4.5,+geoid,3,2078,0.618,64.8481,11.7012,20.3426,35.7305,0.2212,0.3846,0.6755
SSP2-4.5,+geoid,3,2079,0.624,67.9647,12.2636,21.3202,37.4477,0.2335,0.4059,0.7129
SSP2-4.5,+geoid,3,2080,0.63,71.2291,12.8526,22.3443,39.2463,0.2463,0.4282,0.7522
SSP2-4.5,+geoid,3,2081,0.636,74.6482,13.4696,23.4168,41.1302,0.2598,0.4517,0.7933
SSP2-4.5,+geoid,3,2082,0.642,78.2292,14.1157,24.5402,43.1033,0.2739,0.4762,0.8364
SSP2-4.5,+geoid,3,2083,0.648,81.9797,14.7925,25.7167,45.1698,0.2887,0.5019,0.8816
SSP2-4.5,+geoid,3,2084,0.654,85.9077,15.5012,26.9489,47.3341,0.3042,0.5289,0.9289
SSP2-4.5,+geoid,3,2085,0.66,90.0214,16.2435,28.2393,49.6007,0.3204,0.5571,0.9785
SSP2-4.5,+geoid,3,2086,0.666,94.3297,17.0209,29.5908,51.9745,0.3375,0.5867,1.0305
SSP2-4.5,+geoid,3,2087,0.672,98.8415,17.835,31.0061,54.4604,0.3553,0.6177,1.0849
SSP2-4.5,+geoid,3,2088,0.678,103.5663,18.6876,32.4883,57.0638,0.374,0.6502,1.142
SSP2-4.5,+geoid,3,2089,0.684,108.5143,19.5804,34.0405,59.79,0.3936,0.6842,1.2018
SSP2-4.5,+geoid,3,2090,0.69,113.6957,20.5153,35.6658,62.6449,0.4141,0.7199,1.2644
SSP2-4.5,+geoid,3,2091,0.696,119.1214,21.4944,37.3679,65.6344,0.4356,0.7573,1.3301
SSP2-4.5,+geoid,3,2092,0.702,124.803,22.5195,39.1502,68.7649,0.4581,0.7964,1.3988
