year,scenario,slr_m,nuts3,buildings,storeys,value_eur
2043,ssp126,0.1545,Beiras e Serra da Estrela,0.0,2.0,0.0
2043,ssp126,0.1545,Cávado,0.7,2.5,368303.0
2043,ssp126,0.1545,Douro,0.0,2.0,0.0
2043,ssp126,0.1545,Grande Lisboa,3706.4,5.0,3685977255.0
2043,ssp126,0.1545,Lezíria do Tejo,37.1,1.5,11057932.0
2043,ssp126,0.1545,Médio Tejo,0.0,2.0,0.0
2043,ssp126,0.1545,Oeste,18.8,2.5,9369630.0
2043,ssp126,0.1545,Península de Setúbal,474.0,3.0,282856768.0
2043,ssp126,0.1545,Região de Aveiro,1681.3,2.5,836047999.0
2043,ssp126,0.1545,Região de Coimbra,431.7,2.5,214647037.0
2043,ssp126,0.1545,Região de Leiria,0.1,2.0,29464.0
2043,ssp126,0.1545,Terras de Trás-os-Montes,0.0,2.0,0.0
2043,ssp126,0.1545,Tâmega e Sousa,0.0,2.0,0.0
2043,ssp126,0.1545,Viseu Dão Lafões,0.0,2.0,0.0
2043,ssp126,0.1545,Área Metropolitana do Porto,12.6,4.0,10017844.0
2044,ssp126,0.161,Alentejo Central,0.0,2.0,0.0
2044,ssp126,0.161,Alentejo Litoral,128.7,1.5,38384547.0
2044,ssp126,0.161,Algarve,639.7,3.0,381679851.0
2044,ssp126,0.161,Alto Alentejo,0.0,2.0,0.0
2044,ssp126,0.161,Alto Minho,4.8,1.5,1418703.0
2044,ssp126,0.161,Alto Tâmega e Barroso,0.0,2.0,0.0
2044,ssp126,0.161,Ave,0.0,2.0,0.0
2044,ssp126,0.161,Baixo Alentejo,0.0,1.5,0.0
2044,ssp126,0.161,Beira Baixa,0.0,2.0,0.0
2044,ssp126,0.161,Beiras e Serra da Estrela,0.0,2.0,0.0
2044,ssp126,0.161,Cávado,0.7,2.5,368303.0
2044,ssp126,0.161,Douro,0.0,2.0,0.0
2044,ssp126,0.161,Grande Lisboa,3892.4,5.0,3871012724.0
2044,ssp126,0.161,Lezíria do Tejo,40.4,1.5,12047930.0
2044,ssp126,0.161,Médio Tejo,0.0,2.0,0.0
2044,ssp126,0.161,Oeste,20.0,2.5,9944183.0
2044,ssp126,0.161,Península de Setúbal,499.5,3.0,298060319.0
2044,ssp126,0.161,Região de Aveiro,1766.2,2.5,878218702.0
2044,ssp126,0.161,Região de Coimbra,447.1,2.5,222337205.0
2044,ssp126,0.161,Região de Leiria,0.1,2.0,29464.0
2044,ssp126,0.161,Terras de Trás-os-Montes,0.0,2.0,0.0
2044,ssp126,0.161,Tâmega e Sousa,0.0,2.0,0.0
2044,ssp126,0.161,Viseu Dão Lafões,0.0,2.0,0.0
2044,ssp126,0.161,Área Metropolitana do Porto,12.6,4.0,10017844.0
2045,ssp126,0.1675,Alentejo Central,0.0,2.0,0.0
2045,ssp126,0.1675,Alentejo Litoral,134.8,1.5,40214277.0
2045,ssp126,0.1675,Algarve,672.1,3.0,401037861.0
2045,ssp126,0.1675,Alto Alentejo,0.0,2.0,0.0
2045,ssp126,0.1675,Alto Minho,5.0,1.5,1484998.0
2045,ssp126,0.1675,Alto Tâmega e Barroso,0.0,2.0,0.0
2045,ssp126,0.1675,Ave,0.0,2.0,0.0
2045,ssp126,0.1675,Baixo Alentejo,0.0,1.5,0.0
2045,ssp126,0.1675,Beira Baixa,0.0,2.0,0.0
2045,ssp126,0.1675,Beiras e Serra da Estrela,0.0,2.0,0.0
2045,ssp126,0.1675,Cávado,0.9,2.5,441964.0
2045,ssp126,0.1675,Douro,0.0,2.0,0.0
2045,ssp126,0.1675,Grande Lisboa,4098.6,5.0,4076083881.0
2045,ssp126,0.1675,Lezíria do Tejo,43.8,1.5,13055608.0
2045,ssp126,0.1675,Médio Tejo,0.0,2.0,0.0
2045,ssp126,0.1675,Oeste,21.0,2.5,10430343.0
2045,ssp126,0.1675,Península de Setúbal,531.8,3.0,317329936.0
2045,ssp126,0.1675,Região de Aveiro,1851.1,2.5,920481480.0
2045,ssp126,0.1675,Região de Coimbra,463.4,2.5,230410409.0
2045,ssp126,0.1675,Região de Leiria,0.1,2.0,29464.0
2045,ssp126,0.1675,Terras de Trás-os-Montes,0.0,2.0,0.0
2045,ssp126,0.1675,Tâmega e Sousa,0.0,2.0,0.0
2045,ssp126,0.1675,Viseu Dão Lafões,0.0,2.0,0.0
2045,ssp126,0.1675,Área Metropolitana do Porto,12.6,4.0,10017844.0
2046,ssp126,0.174,Alentejo Central,0.0,2.0,0.0
2046,ssp126,0.174,Alentejo Litoral,140.5,1.5,41904788.0
2046,ssp126,0.174,Algarve,705.6,3.0,421014620.0
2046,ssp126,0.174,Alto Alentejo,0.0,2.0,0.0
2046,ssp126,0.174,Alto Minho,5.4,1.5,1604328.0
2046,ssp126,0.174,Alto Tâmega e Barroso,0.0,2.0,0.0
2046,ssp126,0.174,Ave,0.0,2.0,0.0
2046,ssp126,0.174,Baixo Alentejo,0.0,1.5,0.0
2046,ssp126,0.174,Beira Baixa,0.0,2.0,0.0
2046,ssp126,0.174,Beiras e Serra da Estrela,0.0,2.0,0.0
2046,ssp126,0.174,Cávado,1.2,2.5,589285.0
2046,ssp126,0.174,Douro,0.0,2.0,0.0
2046,ssp126,0.174,Grande Lisboa,4301.9,5.0,4278208613.0
2046,ssp126,0.174,Lezíria do Tejo,46.4,1.5,13851142.0
2046,ssp126,0.174,Médio Tejo,0.0,2.0,0.0
2046,ssp126,0.174,Oeste,22.4,2.5,11137485.0
2046,ssp126,0.174,Península de Setúbal,560.3,3.0,334301342.0
2046,ssp126,0.174,Região de Aveiro,1927.4,2.5,958416698.0
2046,ssp126,0.174,Região de Coimbra,478.6,2.5,237982720.0
2046,ssp126,0.174,Região de Leiria,0.1,2.0,29464.0
2046,ssp126,0.174,Terras de Trás-os-Montes,0.0,2.0,0.0
2046,ssp126,0.174,Tâmega e Sousa,0.0,2.0,0.0
2046,ssp126,0.174,Viseu Dão Lafões,0.0,2.0,0.0
2046,ssp126,0.174,Área Metropolitana do Porto,13.0,4.0,10312486.0
2047,ssp126,0.1805,Alentejo Central,0.0,2.0,0.0
2047,ssp126,0.1805,Alentejo Litoral,145.6,1.5,43449451.0
2047,ssp126,0.1805,Algarve,741.9,3.0,442670842.0
2047,ssp126,0.1805,Alto Alentejo,0.0,2.0,0.0
2047,ssp126,0.1805,Alto Minho,5.9,1.5,1763435.0
2047,ssp126,0.1805,Alto Tâmega e Barroso,0.0,2.0,0.0
2047,ssp126,0.1805,Ave,0.0,2.0,0.0
2047,ssp126,0.1805,Baixo Alentejo,0.0,1.5,0.0
2047,ssp126,0.1805,Beira Baixa,0.0,2.0,0.0
2047,ssp126,0.1805,Beiras e Serra da Estrela,0.0,2.0,0.0
2047,ssp126,0.1805,Cávado,1.5,2.5,736606.0
2047,ssp126,0.1805,Douro,0.0,2.0,0.0
2047,ssp126,0.1805,Grande Lisboa,4528.2,5.0,4503315457.0
2047,ssp126,0.1805,Lezíria do Tejo,49.6,1.5,14796945.0
2047,ssp126,0.1805,Médio Tejo,0.0,2.0,0.0
2047,ssp126,0.1805,Oeste,23.6,2.5,11756234.0
2047,ssp126,0.1805,Península de Setúbal,585.1,3.0,349151323.0
2047,ssp126,0.1805,Região de Aveiro,2008.5,2.5,998745885.0
2047,ssp126,0.1805,Região de Coimbra,494.7,2.5,245967531.0
2047,ssp126,0.1805,Região de Leiria,0.1,2.0,29464.0
2047,ssp126,0.1805,Terras de Trás-os-Montes,0.0,2.0,0.0
2047,ssp126,0.1805,Tâmega e Sousa,0.0,2.0,0.0
2047,ssp126,0.1805,Viseu Dão Lafões,0.0,2.0,0.0
2047,ssp126,0.1805,Área Metropolitana do Porto,13.7,4.0,10901771.0
2048,ssp126,0.187,Alentejo Central,0.0,2.0,0.0
2048,ssp126,0.187,Alentejo Litoral,150.5,1.5,44901302.0
2048,ssp126,0.187,Algarve,779.6,3.0,465210990.0
2048,ssp126,0.187,Alto Alentejo,0.0,2.0,0.0
2048,ssp126,0.187,Alto Minho,6.4,1.5,1909283.0
2048,ssp126,0.187,Alto Tâmega e Barroso,0.0,2.0,0.0
2048,ssp126,0.187,Ave,0.0,2.0,0.0
2048,ssp126,0.187,Baixo Alentejo,0.0,1.5,0.0
2048,ssp126,0.187,Beira Baixa,0.0,2.0,0.0
2048,ssp126,0.187,Beiras e Serra da Estrela,0.0,2.0,0.0
2048,ssp126,0.187,Cávado,1.8,2.5,883927.0
2048,ssp126,0.187,Douro,0.0,2.0,0.0
2048,ssp126,0.187,Grande Lisboa,4730.3,5.0,4704261619.0
2048,ssp126,0.187,Lezíria do Tejo,52.9,1.5,15795783.0
2048,ssp126,0.187,Médio Tejo,0.0,2.0,0.0
2048,ssp126,0.187,Oeste,25.1,2.5,12463376.0
2048,ssp126,0.187,Península de Setúbal,612.4,3.0,365415587.0
2048,ssp126,0.187,Região de Aveiro,2093.0,2.5,1040732437.0
2048,ssp126,0.187,Região de Coimbra,509.8,2.5,253480914.0
2048,ssp126,0.187,Região de Leiria,0.1,2.0,29464.0
2048,ssp126,0.187,Terras de Trás-os-Montes,0.0,2.0,0.0
2048,ssp126,0.187,Tâmega e Sousa,0.0,2.0,0.0
2048,ssp126,0.187,Viseu Dão Lafões,0.0,2.0,0.0
2048,ssp126,0.187,Área Metropolitana do Porto,14.1,4.0,11196414.0
2049,ssp126,0.1935,Alentejo Central,0.0,2.0,0.0
2049,ssp126,0.1935,Alentejo Litoral,155.7,1.5,46452595.0
2049,ssp126,0.1935,Algarve,818.5,3.0,488369888.0
2049,ssp126,0.1935,Alto Alentejo,0.0,2.0,0.0
2049,ssp126,0.1935,Alto Minho,6.8,1.5,2028613.0
2049,ssp126,0.1935,Alto Tâmega e Barroso,0.0,2.0,0.0
2049,ssp126,0.1935,Ave,0.0,2.0,0.0
2049,ssp126,0.1935,Baixo Alentejo,0.0,1.5,0.0
2049,ssp126,0.1935,Beira Baixa,0.0,2.0,0.0
2049,ssp126,0.1935,Beiras e Serra da Estrela,0.0,2.0,0.0
2049,ssp126,0.1935,Cávado,1.9,2.5,957588.0
2049,ssp126,0.1935,Douro,0.0,2.0,0.0
2049,ssp126,0.1935,Grande Lisboa,4936.5,5.0,4909332776.0
2049,ssp126,0.1935,Lezíria do Tejo,56.4,1.5,16821138.0
2049,ssp126,0.1935,Médio Tejo,0.0,2.0,0.0
2049,ssp126,0.1935,Oeste,26.0,2.5,12949536.0
2049,ssp126,0.1935,Península de Setúbal,644.1,3.0,384331633.0
2049,ssp126,0.1935,Região de Aveiro,2179.1,2.5,1083547670.0
2049,ssp126,0.1935,Região de Coimbra,527.8,2.5,262467509.0
2049,ssp126,0.1935,Região de Leiria,0.1,2.0,29464.0
2049,ssp126,0.1935,Terras de Trás-os-Montes,0.0,2.0,0.0
2049,ssp126,0.1935,Tâmega e Sousa,0.0,2.0,0.0
2049,ssp126,0.1935,Viseu Dão Lafões,0.0,2.0,0.0
2049,ssp126,0.1935,Área Metropolitana do Porto,14.4,4.0,11491056.0
2050,ssp126,0.2,Alentejo Central,0.0,2.0,0.0
2050,ssp126,0.2,Alentejo Litoral,161.2,1.5,48083441.0
2050,ssp126,0.2,Algarve,855.9,3.0,510733251.0
2050,ssp126,0.2,Alto Alentejo,0.0,2.0,0.0
2050,ssp126,0.2,Alto Minho,7.4,1.5,2214238.0
2050,ssp126,0.2,Alto Tâmega e Barroso,0.0,2.0,0.0
2050,ssp126,0.2,Ave,0.0,2.0,0.0
2050,ssp126,0.2,Baixo Alentejo,0.0,1.5,0.0
2050,ssp126,0.2,Beira Baixa,0.0,2.0,0.0
2050,ssp126,0.2,Beiras e Serra da Estrela,0.0,2.0,0.0
2050,ssp126,0.2,Cávado,1.9,2.5,957588.0
2050,ssp126,0.2,Douro,0.0,2.0,0.0
2050,ssp126,0.2,Grande Lisboa,5142.1,5.0,5113814648.0
2050,ssp126,0.2,Lezíria do Tejo,59.7,1.5,17802298.0
2050,ssp126,0.2,Médio Tejo,0.0,2.0,0.0
2050,ssp126,0.2,Oeste,27.4,2.5,13612482.0
2050,ssp126,0.2,Península de Setúbal,679.1,3.0,405192320.0
2050,ssp126,0.2,Região de Aveiro,2276.9,2.5,1132163677.0
2050,ssp126,0.2,Região de Coimbra,543.0,2.5,270010356.0
2050,ssp126,0.2,Região de Leiria,0.1,2.0,29464.0
2050,ssp126,0.2,Terras de Trás-os-Montes,0.0,2.0,0.0
2050,ssp126,0.2,Tâmega e Sousa,0.0,2.0,0.0
2050,ssp126,0.2,Viseu Dão Lafões,0.0,2.0,0.0
2050,ssp126,0.2,Área Metropolitana do Porto,14.8,4.0,11785699.0
2051,ssp126,0.204,Alentejo Central,0.0,2.0,0.0
2051,ssp126,0.204,Alentejo Litoral,164.5,1.5,49064600.0
2051,ssp126,0.204,Algarve,881.4,3.0,525936803.0
2051,ssp126,0.204,Alto Alentejo,0.0,2.0,0.0
2051,ssp126,0.204,Alto Minho,7.6,1.5,2267274.0
2051,ssp126,0.204,Alto Tâmega e Barroso,0.0,2.0,0.0
2051,ssp126,0.204,Ave,0.0,2.0,0.0
2051,ssp126,0.204,Baixo Alentejo,0.0,1.5,0.0
2051,ssp126,0.204,Beira Baixa,0.0,2.0,0.0
2051,ssp126,0.204,Beiras e Serra da Estrela,0.0,2.0,0.0
2051,ssp126,0.204,Cávado,2.1,2.5,1031249.0
2051,ssp126,0.204,Douro,0.0,2.0,0.0
2051,ssp126,0.204,Grande Lisboa,5266.5,5.0,5237564483.0
2051,ssp126,0.204,Lezíria do Tejo,61.9,1.5,18456404.0
2051,ssp126,0.204,Médio Tejo,0.0,2.0,0.0
2051,ssp126,0.204,Oeste,27.8,2.5,13833464.0
2051,ssp126,0.204,Península de Setúbal,701.6,3.0,418628016.0
2051,ssp126,0.204,Região de Aveiro,2327.8,2.5,1157484514.0
2051,ssp126,0.204,Região de Coimbra,552.5,2.5,274724636.0
2051,ssp126,0.204,Região de Leiria,0.1,2.0,29464.0
2051,ssp126,0.204,Terras de Trás-os-Montes,0.0,2.0,0.0
2051,ssp126,0.204,Tâmega e Sousa,0.0,2.0,0.0
2051,ssp126,0.204,Viseu Dão Lafões,0.0,2.0,0.0
2051,ssp126,0.204,Área Metropolitana do Porto,14.8,4.0,11785699.0
2052,ssp126,0.208,Alentejo Central,0.0,2.0,0.0
2052,ssp126,0.208,Alentejo Litoral,167.9,1.5,50098795.0
2052,ssp126,0.208,Algarve,905.7,3.0,540433212.0
2052,ssp126,0.208,Alto Alentejo,0.0,2.0,0.0
2052,ssp126,0.208,Alto Minho,7.9,1.5,2360086.0
2052,ssp126,0.208,Alto Tâmega e Barroso,0.0,2.0,0.0
2052,ssp126,0.208,Ave,0.0,2.0,0.0
2052,ssp126,0.208,Baixo Alentejo,0.0,1.5,0.0
2052,ssp126,0.208,Beira Baixa,0.0,2.0,0.0
2052,ssp126,0.208,Beiras e Serra da Estrela,0.0,2.0,0.0
2052,ssp126,0.208,Cávado,2.2,2.5,1104909.0
2052,ssp126,0.208,Douro,0.0,2.0,0.0
2052,ssp126,0.208,Grande Lisboa,5408.1,5.0,5378403582.0
2052,ssp126,0.208,Lezíria do Tejo,64.0,1.5,19083993.0
2052,ssp126,0.208,Médio Tejo,0.0,2.0,0.0
2052,ssp126,0.208,Oeste,28.8,2.5,14319624.0
2052,ssp126,0.208,Península de Setúbal,720.2,3.0,429765502.0
2052,ssp126,0.208,Região de Aveiro,2383.7,2.5,1185291397.0
2052,ssp126,0.208,Região de Coimbra,562.0,2.5,279438915.0
2052,ssp126,0.208,Região de Leiria,0.1,2.0,29464.0
2052,ssp126,0.208,Terras de Trás-os-Montes,0.0,2.0,0.0
2052,ssp126,0.208,Tâmega e Sousa,0.0,2.0,0.0
2052,ssp126,0.208,Viseu Dão Lafões,0.0,2.0,0.0
2052,ssp126,0.208,Área Metropolitana do Porto,14.8,4.0,11785699.0
2053,ssp126,0.212,Alentejo Central,0.0,2.0,0.0
2053,ssp126,0.212,Alentejo Litoral,171.8,1.5,51245691.0
2053,ssp126,0.212,Algarve,929.1,3.0,554399265.0
2053,ssp126,0.212,Alto Alentejo,0.0,2.0,0.0
2053,ssp126,0.212,Alto Minho,8.1,1.5,2426381.0
2053,ssp126,0.212,Alto Tâmega e Barroso,0.0,2.0,0.0
2053,ssp126,0.212,Ave,0.0,2.0,0.0
2053,ssp126,0.212,Baixo Alentejo,0.0,1.5,0.0
2053,ssp126,0.212,Beira Baixa,0.0,2.0,0.0
2053,ssp126,0.212,Beiras e Serra da Estrela,0.0,2.0,0.0
2053,ssp126,0.212,Cávado,2.2,2.5,1104909.0
2053,ssp126,0.212,Douro,0.0,2.0,0.0
2053,ssp126,0.212,Grande Lisboa,5539.1,5.0,5508635553.0
2053,ssp126,0.212,Lezíria do Tejo,66.1,1.5,19729260.0
2053,ssp126,0.212,Médio Tejo,0.0,2.0,0.0
2053,ssp126,0.212,Oeste,29.8,2.5,14805784.0
2053,ssp126,0.212,Península de Setúbal,739.2,3.0,441079772.0
2053,ssp126,0.212,Região de Aveiro,2438.1,2.5,1212361674.0
2053,ssp126,0.212,Região de Coimbra,571.3,2.5,284094266.0
2053,ssp126,0.212,Região de Leiria,0.1,2.0,29464.0
2053,ssp126,0.212,Terras de Trás-os-Montes,0.0,2.0,0.0
2053,ssp126,0.212,Tâmega e Sousa,0.0,2.0,0.0
2053,ssp126,0.212,Viseu Dão Lafões,0.0,2.0,0.0
2053,ssp126,0.212,Área Metropolitana do Porto,15.2,4.0,12080341.0
2054,ssp126,0.216,Alentejo Central,0.0,2.0,0.0
2054,ssp126,0.216,Alentejo Litoral,175.2,1.5,52279886.0
2054,ssp126,0.216,Algarve,954.4,3.0,569514423.0
2054,ssp126,0.216,Alto Alentejo,0.0,2.0,0.0
2054,ssp126,0.216,Alto Minho,8.3,1.5,2466157.0
2054,ssp126,0.216,Alto Tâmega e Barroso,0.0,2.0,0.0
2054,ssp126,0.216,Ave,0.0,2.0,0.0
2054,ssp126,0.216,Baixo Alentejo,0.0,1.5,0.0
2054,ssp126,0.216,Beira Baixa,0.0,2.0,0.0
2054,ssp126,0.216,Beiras e Serra da Estrela,0.0,2.0,0.0
2054,ssp126,0.216,Cávado,2.2,2.5,1104909.0
2054,ssp126,0.216,Douro,0.0,2.0,0.0
2054,ssp126,0.216,Grande Lisboa,5689.0,5.0,5657724641.0
2054,ssp126,0.216,Lezíria do Tejo,68.6,1.5,20480598.0
2054,ssp126,0.216,Médio Tejo,0.0,2.0,0.0
2054,ssp126,0.216,Oeste,30.6,2.5,15203551.0
2054,ssp126,0.216,Península de Setúbal,757.0,3.0,451686901.0
2054,ssp126,0.216,Região de Aveiro,2494.6,2.5,1240444784.0
2054,ssp126,0.216,Região de Coimbra,581.0,2.5,288926403.0
2054,ssp126,0.216,Região de Leiria,0.1,2.0,29464.0
2054,ssp126,0.216,Terras de Trás-os-Montes,0.0,2.0,0.0
2054,ssp126,0.216,Tâmega e Sousa,0.0,2.0,0.0
2054,ssp126,0.216,Viseu Dão Lafões,0.0,2.0,0.0
2054,ssp126,0.216,Área Metropolitana do Porto,15.2,4.0,12080341.0
2055,ssp126,0.22,Alentejo Central,0.0,2.0,0.0
2055,ssp126,0.22,Alentejo Litoral,178.8,1.5,53353858.0
2055,ssp126,0.22,Algarve,976.1,3.0,582419763.0
2055,ssp126,0.22,Alto Alentejo,0.0,2.0,0.0
2055,ssp126,0.22,Alto Minho,8.6,1.5,2558970.0
2055,ssp126,0.22,Alto Tâmega e Barroso,0.0,2.0,0.0
2055,ssp126,0.22,Ave,0.0,2.0,0.0
2055,ssp126,0.22,Baixo Alentejo,0.0,1.5,0.0
2055,ssp126,0.22,Beira Baixa,0.0,2.0,0.0
2055,ssp126,0.22,Beiras e Serra da Estrela,0.0,2.0,0.0
2055,ssp126,0.22,Cávado,2.4,2.5,1178570.0
2055,ssp126,0.22,Douro,0.0,2.0,0.0
2055,ssp126,0.22,Grande Lisboa,5841.3,5.0,5809170868.0
2055,ssp126,0.22,Lezíria do Tejo,71.3,1.5,21276133.0
2055,ssp126,0.22,Médio Tejo,0.0,2.0,0.0
2055,ssp126,0.22,Oeste,32.2,2.5,15999086.0
2055,ssp126,0.22,Península de Setúbal,777.4,3.0,463885099.0
2055,ssp126,0.22,Região de Aveiro,2550.2,2.5,1268067515.0
2055,ssp126,0.22,Região de Coimbra,589.5,2.5,293139790.0
2055,ssp126,0.22,Região de Leiria,0.1,2.0,29464.0
2055,ssp126,0.22,Terras de Trás-os-Montes,0.0,2.0,0.0
2055,ssp126,0.22,Tâmega e Sousa,0.0,2.0,0.0
2055,ssp126,0.22,Viseu Dão Lafões,0.0,2.0,0.0
2055,ssp126,0.22,Área Metropolitana do Porto,15.2,4.0,12080341.0
2056,ssp126,0.224,Alentejo Central,0.0,2.0,0.0
2056,ssp126,0.224,Alentejo Litoral,182.1,1.5,54321758.0
2056,ssp126,0.224,Algarve,1001.0,3.0,597269744.0
2056,ssp126,0.224,Alto Alentejo,0.0,2.0,0.0
2056,ssp126,0.224,Alto Minho,8.9,1.5,2651782.0
2056,ssp126,0.224,Alto Tâmega e Barroso,0.0,2.0,0.0
2056,ssp126,0.224,Ave,0.0,2.0,0.0
2056,ssp126,0.224,Baixo Alentejo,0.0,1.5,0.0
2056,ssp126,0.224,Beira Baixa,0.0,2.0,0.0
2056,ssp126,0.224,Beiras e Serra da Estrela,0.0,2.0,0.0
2056,ssp126,0.224,Cávado,2.4,2.5,1178570.0
2056,ssp126,0.224,Douro,0.0,2.0,0.0
2056,ssp126,0.224,Grande Lisboa,5984.1,5.0,5951188537.0
2056,ssp126,0.224,Lezíria do Tejo,74.3,1.5,22160060.0
2056,ssp126,0.224,Médio Tejo,0.0,2.0,0.0
2056,ssp126,0.224,Oeste,33.2,2.5,16529442.0
2056,ssp126,0.224,Península de Setúbal,793.1,3.0,473254730.0
2056,ssp126,0.224,Região de Aveiro,2609.0,2.5,1297347610.0
2056,ssp126,0.224,Região de Coimbra,599.2,2.5,297971926.0
2056,ssp126,0.224,Região de Leiria,0.1,2.0,29464.0
2056,ssp126,0.224,Terras de Trás-os-Montes,0.0,2.0,0.0
2056,ssp126,0.224,Tâmega e Sousa,0.0,2.0,0.0
2056,ssp126,0.224,Viseu Dão Lafões,0.0,2.0,0.0
2056,ssp126,0.224,Área Metropolitana do Porto,15.6,4.0,12374984.0
2057,ssp126,0.228,Alentejo Central,0.0,2.0,0.0
2057,ssp126,0.228,Alentejo Litoral,185.5,1.5,55336065.0
2057,ssp126,0.228,Algarve,1025.2,3.0,611766153.0
2057,ssp126,0.228,Alto Alentejo,0.0,2.0,0.0
2057,ssp126,0.228,Alto Minho,9.2,1.5,2731336.0
2057,ssp126,0.228,Alto Tâmega e Barroso,0.0,2.0,0.0
2057,ssp126,0.228,Ave,0.0,2.0,0.0
2057,ssp126,0.228,Baixo Alentejo,0.0,1.5,0.0
2057,ssp126,0.228,Beira Baixa,0.0,2.0,0.0
2057,ssp126,0.228,Beiras e Serra da Estrela,0.0,2.0,0.0
2057,ssp126,0.228,Cávado,2.4,2.5,1178570.0
2057,ssp126,0.228,Douro,0.0,2.0,0.0
2057,ssp126,0.228,Grande Lisboa,6125.1,5.0,6091438351.0
2057,ssp126,0.228,Lezíria do Tejo,77.0,1.5,22973273.0
2057,ssp126,0.228,Médio Tejo,0.0,2.0,0.0
2057,ssp126,0.228,Oeste,34.0,2.5,16883013.0
2057,ssp126,0.228,Península de Setúbal,810.0,3.0,483331502.0
2057,ssp126,0.228,Região de Aveiro,2669.4,2.5,1327364311.0
2057,ssp126,0.228,Região de Coimbra,609.3,2.5,302980848.0
2057,ssp126,0.228,Região de Leiria,0.1,2.0,29464.0
2057,ssp126,0.228,Terras de Trás-os-Montes,0.0,2.0,0.0
2057,ssp126,0.228,Tâmega e Sousa,0.0,2.0,0.0
2057,ssp126,0.228,Viseu Dão Lafões,0.0,2.0,0.0
2057,ssp126,0.228,Área Metropolitana do Porto,15.6,4.0,12374984.0
2058,ssp126,0.232,Alentejo Central,0.0,2.0,0.0
2058,ssp126,0.232,Alentejo Litoral,189.0,1.5,56396778.0
2058,ssp126,0.232,Algarve,1053.0,3.0,628295595.0
2058,ssp126,0.232,Alto Alentejo,0.0,2.0,0.0
2058,ssp126,0.232,Alto Minho,9.6,1.5,2850666.0
2058,ssp126,0.232,Alto Tâmega e Barroso,0.0,2.0,0.0
2058,ssp126,0.232,Ave,0.0,2.0,0.0
2058,ssp126,0.232,Baixo Alentejo,0.0,1.5,0.0
2058,ssp126,0.232,Beira Baixa,0.0,2.0,0.0
2058,ssp126,0.232,Beiras e Serra da Estrela,0.0,2.0,0.0
2058,ssp126,0.232,Cávado,2.5,2.5,1252230.0
2058,ssp126,0.232,Douro,0.0,2.0,0.0
2058,ssp126,0.232,Grande Lisboa,6285.7,5.0,6251134568.0
2058,ssp126,0.232,Lezíria do Tejo,79.4,1.5,23689254.0
2058,ssp126,0.232,Médio Tejo,0.0,2.0,0.0
2058,ssp126,0.232,Oeste,35.8,2.5,17811137.0
2058,ssp126,0.232,Península de Setúbal,829.0,3.0,494645773.0
2058,ssp126,0.232,Região de Aveiro,2733.5,2.5,1359222528.0
2058,ssp126,0.232,Região de Coimbra,618.0,2.5,307282628.0
2058,ssp126,0.232,Região de Leiria,0.1,2.0,29464.0
2058,ssp126,0.232,Terras de Trás-os-Montes,0.0,2.0,0.0
2058,ssp126,0.232,Tâmega e Sousa,0.0,2.0,0.0
2058,ssp126,0.232,Viseu Dão Lafões,0.0,2.0,0.0
2058,ssp126,0.232,Área Metropolitana do Porto,15.9,4.0,12669626.0
2059,ssp126,0.236,Alentejo Central,0.0,2.0,0.0
2059,ssp126,0.236,Alentejo Litoral,192.3,1.5,57377937.0
2059,ssp126,0.236,Algarve,1077.7,3.0,643057183.0
2059,ssp126,0.236,Alto Alentejo,0.0,2.0,0.0
2059,ssp126,0.236,Alto Minho,10.0,1.5,2969996.0
2059,ssp126,0.236,Alto Tâmega e Barroso,0.0,2.0,0.0
2059,ssp126,0.236,Ave,0.0,2.0,0.0
2059,ssp126,0.236,Baixo Alentejo,0.0,1.5,0.0
2059,ssp126,0.236,Beira Baixa,0.0,2.0,0.0
2059,ssp126,0.236,Beiras e Serra da Estrela,0.0,2.0,0.0
2059,ssp126,0.236,Cávado,2.5,2.5,1252230.0
2059,ssp126,0.236,Douro,0.0,2.0,0.0
2059,ssp126,0.236,Grande Lisboa,6415.5,5.0,6380187968.0
2059,ssp126,0.236,Lezíria do Tejo,81.8,1.5,24414075.0
2059,ssp126,0.236,Médio Tejo,0.0,2.0,0.0
2059,ssp126,0.236,Oeste,37.1,2.5,18429886.0
2059,ssp126,0.236,Península de Setúbal,849.1,3.0,506667185.0
2059,ssp126,0.236,Região de Aveiro,2797.0,2.5,1390804517.0
2059,ssp126,0.236,Região de Coimbra,627.7,2.5,312114765.0
2059,ssp126,0.236,Região de Leiria,0.1,2.0,29464.0
2059,ssp126,0.236,Terras de Trás-os-Montes,0.0,2.0,0.0
2059,ssp126,0.236,Tâmega e Sousa,0.0,2.0,0.0
2059,ssp126,0.236,Viseu Dão Lafões,0.0,2.0,0.0
2059,ssp126,0.236,Área Metropolitana do Porto,16.7,4.0,13258911.0
2060,ssp126,0.24,Alentejo Central,0.0,2.0,0.0
2060,ssp126,0.24,Alentejo Litoral,195.2,1.5,58239767.0
2060,ssp126,0.24,Algarve,1103.5,3.0,658437520.0
2060,ssp126,0.24,Alto Alentejo,0.0,2.0,0.0
2060,ssp126,0.24,Alto Minho,10.3,1.5,3062808.0
2060,ssp126,0.24,Alto Tâmega e Barroso,0.0,2.0,0.0
2060,ssp126,0.24,Ave,0.0,2.0,0.0
2060,ssp126,0.24,Baixo Alentejo,0.0,1.5,0.0
